name,genre_mean_weighted,number_of_movies,popularity_0,vote_average_0,budget_0,revenue_0,popularity_1,vote_average_1,budget_1,revenue_1,popularity_2,vote_average_2,budget_2,revenue_2
Kiefer Sutherland,['Mystery'],31.0,13.275200000000002,6.105199999999999,7700000.0,16976969.9,21.7504,6.6185,20700000.0,62187624.7,19.044818181818183,6.214454545454545,41627272.72727273,77779697.81818181
Tim Roth,['Science Fiction'],18.0,27.938666666666666,7.150833333333334,7333333.333333333,43535915.166666664,21.677666666666667,6.297333333333334,38666666.666666664,69439324.0,17.315833333333334,6.073499999999999,37333333.333333336,38526473.833333336
Dylan Walsh,['Romance'],9.0,7.814,5.485333333333333,2000000.0,7900132.333333333,13.491,5.834,36666666.666666664,61272273.0,19.578666666666667,6.731999999999999,31666666.666666668,68783501.0
Joaquin Phoenix,['Romance'],18.0,13.066666666666668,6.227999999999999,12833333.333333334,28679559.333333332,27.20883333333333,6.8308333333333335,49416666.666666664,205664364.66666666,17.871,7.059833333333334,28050000.0,66489193.833333336
Grey DeLisle,['Family'],11.0,20.44333333333333,6.500666666666667,11666666.666666666,7708823.666666667,26.054333333333336,5.863666666666667,84666666.66666667,360398098.0,17.442199999999996,6.2304,42400000.0,47310257.2
Christian Slater,['Romance'],34.0,17.47881818181818,6.590727272727273,16318181.818181818,65812517.27272727,18.173272727272728,6.441454545454547,26545454.545454547,50131397.90909091,13.903083333333335,5.666583333333334,25108333.333333332,18579928.833333332
Rosanna Arquette,['Romance'],23.0,15.67357142857143,5.849714285714286,9500000.0,12835401.57142857,23.127857142857145,6.392,11428571.42857143,42178904.571428575,15.31677777777778,5.450888888888889,12600000.0,25610376.555555556
Betty White,['Family'],8.0,13.293500000000002,5.506,65000000.0,15970143.0,18.3225,5.95,38500000.0,57885222.5,49.371,6.47975,37500000.0,207736279.5
Nick Kroll,['Family'],4.0,16.709,6.552,41000000.0,91980359.0,16.487,6.08,55000000.0,152263880.0,16.839,5.8255,54500000.0,88208756.5
Will Patton,['Science Fiction'],21.0,14.70742857142857,6.484857142857144,14857142.857142856,37438357.428571425,22.952428571428577,6.0922857142857145,59000000.0,149164550.57142857,20.290285714285716,6.150142857142856,20142857.14285714,46241855.85714286
Jena Malone,['Mystery'],15.0,24.781399999999998,7.175800000000001,42800000.0,76888752.4,11.395000000000001,6.4086,18300000.0,36833930.0,31.911,6.9441999999999995,38600000.0,65763089.8
Al Pacino,['Crime'],29.0,34.471666666666664,7.237333333333333,17866666.666666668,60689761.88888889,27.054777777777776,7.456444444444445,46277777.777777776,105355068.55555555,15.330181818181819,5.641909090909091,41421818.18181818,67141636.9090909
Ewan McGregor,['Science Fiction'],30.0,22.513399999999997,6.7509,41430000.0,197013435.5,18.9452,6.1228,44240000.0,68071414.0,18.878500000000003,6.1926000000000005,36100000.0,85637592.1
James Franco,['Family'],26.0,28.301250000000003,6.33875,68125000.0,221004293.875,29.550375000000003,6.407375,65625000.0,187110171.0,25.0197,6.1762,62590000.0,176207514.9
Teri Hatcher,['Family'],7.0,17.214,6.1635,30000000.0,31763038.5,12.268,5.702,25000000.0,20749596.5,68.58966666666667,6.666666666666667,68333333.33333333,201848416.0
Talulah Riley,['Romance'],4.0,59.673,8.083,28000000.0,121616555.0,13.33,5.9,0.0,29066681.0,15.886500000000002,6.2815,60000000.0,51730724.0
Ed Harris,['Romance'],33.0,17.132818181818184,6.67409090909091,17572727.272727273,40920120.27272727,27.91909090909091,7.074636363636364,44863636.36363637,123501311.36363636,18.127181818181818,6.463363636363636,29045454.545454547,67163722.81818181
Emile Hirsch,['Romance'],12.0,16.276,6.71675,7950000.0,12004112.75,18.31375,7.2035,17375000.0,39164164.25,16.69475,6.0897499999999996,28750000.0,40550585.75
Adam Scott,['Comedy'],14.0,14.751750000000001,6.25575,24266250.0,74271535.0,15.47325,5.9072499999999994,24500000.0,53417599.0,21.284333333333333,5.959,21166666.666666668,78147164.16666667
Max Martini,['Romance'],6.0,49.879999999999995,7.8149999999999995,80000000.0,326480619.0,13.7325,6.4825,43500000.0,5083251.0,54.8215,6.7425,110000000.0,241255673.0
Noah Wyle,['Mystery'],8.0,19.743000000000002,6.6625,21250000.0,121620089.0,9.5495,5.65,1000000.0,3045450.5,20.4075,6.89825,20150000.0,22304370.75
Carrie-Anne Moss,['Mystery'],10.0,30.554000000000002,6.866666666666667,79666666.66666667,166058425.33333334,10.502333333333334,5.907333333333334,13266666.666666666,4502573.0,13.82375,6.75975,13750000.0,29892005.75
Margo Martindale,['Mystery'],25.0,20.098875,6.6515,37000000.0,93239912.125,16.052374999999998,6.630625,38000000.0,50410923.75,15.990444444444446,6.401222222222222,20555555.555555556,44557735.55555555
Ke Huy Quan,['Science Fiction'],3.0,43.053,7.295,28000000.0,333000000.0,37.649,7.519,19000000.0,61389680.0,15.465,5.781,7000000.0,40693477.0
John Lithgow,['Family'],26.0,19.497374999999998,6.871874999999999,12825000.0,42789322.0,16.11375,6.236625,24500000.0,70445558.625,20.881899999999998,6.270999999999999,49500000.0,117358617.0
Jeremy Davies,['War'],14.0,15.1545,5.991,31000000.0,150317464.25,23.04725,6.246499999999999,20500000.0,120984291.5,15.189,6.2175,15866666.666666666,7408673.666666667
Peter MacNicol,['Family'],12.0,20.2245,6.550750000000001,16750000.0,65583491.25,27.18525,6.391,23750006.5,77725987.75,12.95675,5.3055,9500000.0,23352896.5
Stephen King,['Crime'],6.0,21.747,6.577,5750000.0,17514377.5,34.2375,6.333,13250000.0,43997115.0,19.1875,5.7065,5000000.0,10428212.5
Catherine O'Hara,['Family'],20.0,29.1935,6.522833333333334,12333333.333333334,163788982.16666666,32.262499999999996,6.527833333333334,24333333.333333332,29721328.5,27.007875000000002,6.244875,74250000.0,142669203.75
Emily Deschanel,['Mystery'],6.0,18.906,6.693,49500000.0,105476633.0,27.430999999999997,6.1155,110000000.0,428084656.0,21.761000000000003,7.396,15000000.0,69181162.0
Rebecca Romijn,['Science Fiction'],11.0,17.853666666666665,6.4623333333333335,40333333.333333336,202785485.0,13.878333333333332,5.373333333333332,38333333.333333336,20753013.0,11.556000000000001,6.0611999999999995,81600000.0,173564497.6
Lindsay Lohan,['Family'],15.0,42.2358,6.525799999999999,16000000.0,82482439.0,16.7312,6.134600000000001,34600000.0,75332581.8,17.4996,5.337199999999999,12450000.0,16412965.8
Chris Parnell,['Family'],13.0,19.357,6.109249999999999,27500000.0,62115057.75,18.054000000000002,6.287,21750000.0,55452943.75,23.9256,6.0078000000000005,64000000.0,152873247.2
Olivia Wilde,['Romance'],13.0,17.7965,6.2562500000000005,7987500.0,16252168.75,25.93625,5.9902500000000005,67500000.0,132467328.5,22.168,6.414999999999999,53800000.0,70626174.0
Lee Pace,['Science Fiction'],8.0,15.0055,6.943,23000000.0,3881073.5,15.0245,6.397,49000000.0,51478332.0,15.486249999999998,6.3345,28000000.0,42123625.5
Andrew Stevens,['Mystery'],7.0,12.0275,6.3115000000000006,7000000.0,30000000.0,9.537,6.161,2260000.0,7745899.0,7.964333333333333,4.571333333333333,6000000.0,307433.3333333333
Josh Duhamel,['Romance'],10.0,14.362666666666668,5.997666666666667,59000000.0,242229959.33333334,17.540666666666667,6.227,90000000.0,302213423.6666667,17.31825,6.55675,79250000.0,367291818.25
Ethan Cutkosky,['Mystery'],3.0,24.464,5.751,100000000.0,97838349.0,23.656,5.19,16000000.0,76514050.0,9.578,7.066,12500000.0,11826980.0
Chandra Wilson,['Drama'],3.0,11.488,6.963,5000000.0,13269963.0,9.318,5.525,35200000.0,37788228.0,11.11,5.957,0.0,706546.0
Gary Lewis,['Music'],7.0,13.547,6.974,2500000.0,54664882.0,17.994,6.8605,50000000.0,96937487.5,18.444666666666667,5.966000000000001,38547293.333333336,92309872.0
Bryan Brown,['Romance'],10.0,9.054,6.036333333333334,8533369.0,0.0,12.986333333333334,5.815333333333332,12133333.333333334,57553260.333333336,12.14725,5.7517499999999995,37075000.0,53696877.75
Geena Davis,['Family'],16.0,25.2838,6.660000000000001,9600000.0,46300948.2,18.4026,6.7338,22600000.0,40491906.2,20.30733333333333,6.184166666666667,69458333.33333333,98372369.16666667
Hiam Abbass,['Science Fiction'],4.0,9.677,6.934,2000000.0,3395627.0,23.084,7.143,70000000.0,130982129.0,6.825,6.2745,0.0,1514320.0
Kevin Smith,['Comedy'],13.0,22.3,6.734000000000001,11569393.75,44782309.75,10.660499999999999,5.854749999999999,19345000.0,60361707.25,21.633200000000002,6.0608,34720000.0,99483151.8
Ben Stiller,['Family'],37.0,14.150166666666665,6.19175,13958333.333333334,56490510.5,18.43916666666667,5.927916666666667,29166666.666666668,110274306.25,35.88653846153845,6.2113076923076935,85000000.0,300016752.2307692
Minnie Driver,['Family'],13.0,24.68525,7.40325,18275000.0,108656877.0,33.63575,6.81325,57750000.0,138117808.25,16.8812,6.5632,29700000.0,40619396.8
Marton Csokas,['Family'],10.0,33.047000000000004,6.062,66566666.666666664,308948903.3333333,42.612,6.9430000000000005,95000000.0,172263115.33333334,15.484000000000002,5.94625,35000000.0,34365095.25
Jurnee Smollett,['Science Fiction'],4.0,14.569,6.287,45000000.0,58620973.0,12.814,6.329,6000000.0,14842388.0,15.9505,7.116,22500000.0,35853497.5
Stephen Chow,['Family'],6.0,10.718,6.776999999999999,0.0,3793490.0,13.1065,6.9315,0.0,1934484.0,39.4765,7.2505,15000002.5,72405432.0
Pam Grier,['Science Fiction'],19.0,13.610833333333332,6.218,5119166.666666667,13544938.5,19.896666666666665,6.267499999999999,24166666.666666668,31978709.833333332,13.287714285714285,5.4234285714285715,26857142.85714286,28783348.14285714
Emmanuelle Chriqui,['Romance'],10.0,24.308333333333334,5.408999999999999,13866666.666666666,31871768.666666668,35.54866666666666,5.8406666666666665,31275000.0,74317030.0,7.8142499999999995,5.819749999999999,4950000.0,2252468.25
Christopher McDonald,['Family'],33.0,16.412454545454544,6.0684545454545455,21845454.545454547,24787341.636363637,15.404000000000002,6.385272727272727,31000000.0,56992957.36363637,19.61290909090909,6.135909090909092,28590909.09090909,35141448.09090909
Dylan McDermott,['Mystery'],15.0,18.250999999999998,6.667999999999999,11300000.0,67746800.0,11.340599999999998,5.6344,16200000.0,20479686.8,13.987200000000001,5.725,25360000.0,32635460.0
Malin Åkerman,['Romance'],10.0,13.347666666666667,5.751666666666666,9470348.0,24913009.333333332,21.473666666666663,6.045000000000001,56666666.666666664,109627686.66666667,33.24925,6.07325,55000000.0,137681607.0
Richard Basehart,['Drama'],5.0,16.998,6.6,1805000.0,4905000.0,19.395,7.0,4500000.0,10400000.0,13.126333333333335,6.362000000000001,3333333.3333333335,10059170.333333334
Patrick Warburton,['Family'],18.0,38.530833333333334,6.296666666666667,78000000.0,159110995.83333334,25.150333333333336,5.7225,73666666.66666667,125890802.33333333,26.906833333333335,5.6323333333333325,59500000.0,190988816.33333334
Evanna Lynch,['Fantasy'],4.0,117.606,7.686,150000000.0,938212738.0,125.521,7.695,250000000.0,933959197.0,121.16499999999999,7.952,187500000.0,1147908543.5
Olga Kurylenko,['Mystery'],5.0,31.072,6.097,24000000.0,99965753.0,19.014,5.362,35000000.0,85416905.0,22.649333333333335,6.441,75666666.66666667,209835550.0
Jessica Tandy,['Comedy'],14.0,10.11775,6.45575,6950000.0,4759855.75,8.683,5.91125,10500000.0,18707094.5,17.84883333333333,6.735833333333332,15416666.666666666,73516410.16666667
BD Wong,['Family'],12.0,17.89075,6.2219999999999995,11000000.0,57016161.75,16.686999999999998,5.7875,19150000.0,50795584.25,17.185499999999998,6.4035,34500000.0,35139337.25
Nastassja Kinski,['Romance'],13.0,15.565999999999999,6.273000000000001,13811741.0,635140.25,11.42075,5.796749999999999,39750000.0,13882678.5,13.047999999999998,6.7307999999999995,13000000.0,2618076.2
Bill Paxton,['Romance'],28.0,26.977444444444448,6.336333333333333,8433333.333333334,45569267.333333336,19.421222222222227,6.223222222222223,23388888.888888888,59399697.0,21.968799999999998,6.211500000000001,46250000.0,122164904.7
Rooney Mara,['Romance'],5.0,13.375,4.87,3500000.0,0.0,13.47,6.179,18000000.0,0.0,34.867999999999995,6.746666666666667,55000000.0,191067260.66666666
Katey Sagal,[],3.0,4.43,5.7,0.0,9868521.0,4.938,5.521,14000000.0,4764606.0,21.888,6.6,10000000.0,44460850.0
Mark Harmon,['Family'],9.0,12.021,6.206666666666666,0.0,20968676.0,18.09566666666667,6.808333333333333,32333333.333333332,25275509.333333332,21.584999999999997,6.099666666666667,16333333.333333334,57688245.666666664
David Keith,['War'],14.0,14.29225,6.5897499999999996,7875000.0,48949357.25,14.788250000000001,6.094250000000001,22250000.0,11665310.5,16.464000000000002,6.242999999999999,25250000.0,52799838.666666664
David Conrad,['Romance'],3.0,17.819,6.0,26000000.0,0.0,25.988,7.462,32000000.0,82343495.0,25.034,6.474,40000000.0,288485135.0
Susan Hogan,['Family'],5.0,16.496,6.7,1355000.0,5000000.0,13.328,6.3,17500000.0,10900000.0,18.77266666666667,5.623333333333334,7666666.666666667,12509886.666666666
Chris Sarandon,['Family'],10.0,14.607666666666667,6.539333333333334,600000.0,17717552.0,23.122333333333334,6.7250000000000005,12333333.333333334,27327967.333333332,45.98825,6.5,17250000.0,30588082.5
Julie Gonzalo,['Family'],5.0,31.821,6.468,26000000.0,160846332.0,27.501,6.348,20000000.0,167722310.0,25.698000000000004,6.168333333333334,36333333.333333336,42824407.333333336
Jodi Lyn O'Keefe,['Romance'],4.0,24.661,6.0,17000000.0,75000000.0,19.308,6.328,10000000.0,103166989.0,15.665,5.6145,12500000.0,4951057.5
Carrie Fisher,['Science Fiction'],25.0,29.939500000000002,7.183999999999999,14343750.0,263927173.625,22.958750000000002,6.492375,27562500.0,96316648.25,12.883222222222223,5.444444444444445,22611111.111111112,41645921.777777776
Marley Shelton,['Mystery'],19.0,13.824499999999999,6.323166666666666,21010833.333333332,23137884.833333332,17.132333333333335,6.027666666666668,21333333.333333332,33389107.166666668,19.721857142857143,6.0048571428571424,20585714.285714287,26864152.42857143
Laura Harring,['Mystery'],12.0,24.70925,6.22625,34000000.0,46912441.0,16.3825,5.9197500000000005,18875000.0,15890631.5,15.06225,6.27575,25000000.0,21367706.0
Edward Burns,['War'],15.0,22.5678,6.2924,27720000.0,111792387.2,15.179399999999998,5.8192,44600000.0,49144208.4,15.390800000000002,5.761000000000001,27400000.0,56536303.2
Rowan Atkinson,['Family'],13.0,24.624000000000002,6.569249999999999,16350000.0,138703552.5,31.634500000000003,6.441,38562500.0,153090476.75,25.936200000000003,6.505600000000001,30033800.0,163877092.4
Ray Wise,['Mystery'],20.0,19.814000000000004,6.599166666666666,8500000.0,11966252.333333334,15.505000000000003,5.939333333333334,18616666.666666668,29859414.166666668,11.707999999999998,5.744249999999999,31750000.0,65541237.375
Andy Serkis,['War'],10.0,22.962,5.902,25666666.666666668,40888075.0,40.63233333333334,6.917333333333333,83000000.0,116866500.33333333,34.29575,6.76175,60750000.0,215411433.75
Jemaine Clement,['Family'],4.0,1.26,5.1,50000.0,0.0,15.528,5.692,69000000.0,86387857.0,50.2455,6.6175,157500000.0,554331268.0
Judi Dench,['Thriller'],18.0,19.629499999999997,6.634499999999999,48500000.0,169259692.0,29.557333333333332,6.9415000000000004,51416666.666666664,158727666.16666666,32.050333333333334,6.417000000000001,116733333.33333333,307249025.3333333
Ian Ogilvy,['Crime'],3.0,9.049,6.478,83000.0,1500000.0,11.944,7.19,25000000.0,3052000.0,29.493,6.754,55000000.0,149022650.0
Yvonne Strahovski,['Science Fiction'],4.0,5.038,5.867,6.0,0.0,12.845,5.918,0.0,69229.0,15.355,5.979,35650000.0,28888553.0
Sherri Shepherd,['Family'],8.0,12.501000000000001,6.111000000000001,30000000.0,69736408.0,41.077,6.529,75000000.0,347204345.0,19.192500000000003,6.317500000000001,23500000.0,66029150.25
Terry Serpico,['Science Fiction'],12.0,22.90975,6.4697499999999994,41000000.0,88710914.75,25.188250000000004,7.0760000000000005,58250000.0,134829042.0,16.83475,6.353250000000001,40500000.0,62448867.25
Jon Voight,['Family'],34.0,22.20209090909091,6.7935454545454546,20963636.363636363,74171032.63636364,23.229545454545452,6.404,57181818.18181818,127001140.9090909,16.822083333333335,5.723833333333332,53250000.0,158595191.5
Carolyn Jones,['Science Fiction'],8.0,17.499499999999998,7.1865000000000006,537500.0,13400000.0,14.164,6.35,600000.0,7030000.0,15.386999999999999,6.328,7062500.0,15778088.5
Mr. T,['Family'],9.0,23.915333333333333,6.631,17333333.333333332,133788172.33333333,13.529000000000002,5.286333333333333,35333333.333333336,53809765.333333336,33.858666666666664,5.404333333333334,39666666.666666664,103152266.0
Juliet Aubrey,['War'],5.0,15.574,6.535,0.0,43838238.0,8.663,6.328,9000000.0,334319.0,10.416666666666666,6.478333333333334,10600000.0,32874016.666666668
Kirsten Dunst,['Action'],33.0,17.563181818181818,6.538363636363636,25727272.727272727,66735918.54545455,26.526545454545452,6.418818181818182,29318181.818181816,93853361.0909091,25.543454545454548,6.336909090909091,66672727.27272727,189211348.0909091
Beverly D'Angelo,['Comedy'],20.0,19.62933333333333,6.3705,10833333.333333334,39198018.666666664,17.30333333333333,6.040833333333334,10833333.333333334,28639857.833333332,19.985500000000002,6.455375,18750000.0,30915872.875
Julianne Hough,['Romance'],4.0,176.881,7.9,125000000.0,976475550.0,46.562,6.601,24000000.0,63543328.0,17.84,6.7255,51500000.0,78497070.0
Bill Camp,['Crime'],5.0,12.999,6.6,0.0,15445131.0,17.955,6.444,35000000.0,0.0,19.836333333333332,6.638333333333333,12666666.666666666,29545483.666666668
Gary Cole,['Crime'],19.0,14.576833333333331,6.5136666666666665,20666666.666666668,46439558.0,20.907333333333334,6.201999999999999,29833333.333333332,77098590.33333333,18.519000000000002,6.4388571428571435,28357142.85714286,72322928.14285715
Paul Newman,['Family'],26.0,14.131875,6.792,5312500.0,12302290.5,14.860375,6.9342500000000005,5082500.0,48152974.375,18.2457,6.681400000000001,36684000.0,93598226.2
Wes Bentley,['Science Fiction'],9.0,19.284000000000002,6.073333333333333,37333333.333333336,127831914.0,29.352666666666664,6.1003333333333325,49500000.0,88795759.33333333,40.662,6.572333333333333,48333333.333333336,290869194.6666667
Kristy Swanson,['Science Fiction'],16.0,16.9356,6.521800000000001,5600000.0,27700185.0,17.3482,6.102200000000001,11800000.0,53412574.4,13.389833333333334,5.441,16533333.333333334,55397731.833333336
Alexandra Paul,['TV Movie'],8.0,18.7405,6.428,4850000.0,11300000.0,12.5035,5.662000000000001,19000000.0,33989315.0,8.286,5.1205,7875000.0,40750000.0
Jennifer Esposito,['Mystery'],13.0,10.98575,5.74475,23935000.0,15927640.25,12.314499999999999,5.695749999999999,26500000.0,27182358.0,15.860000000000003,5.586,20440000.0,45437219.2
Élodie Yung,['Science Fiction'],3.0,27.05,6.399,15000000.0,8786375.0,34.356,7.362,90000000.0,232617430.0,39.203,5.613,130000000.0,371876278.0
Mel Brooks,['Family'],15.0,16.7534,7.0416,2952400.0,54596413.2,19.9792,6.5648,12340000.0,43704243.8,31.042,6.536599999999998,44000000.0,119450050.2
Skyler Gisondo,['Family'],6.0,24.686,6.0305,12000000.0,40230474.0,16.399,6.2885,19500000.0,34559761.5,20.9385,5.785,55000000.0,109466011.0
Jaimie Alexander,['Action'],3.0,3.401,5.1,15000.0,0.0,3.065,5.3,1500000.0,0.0,176.59,7.038,30000000.0,102820008.0
Christopher Lee,['Science Fiction'],40.0,12.524538461538462,6.652538461538461,1788010.3076923077,2746302.846153846,16.327538461538463,5.962384615384616,10443076.923076924,22839152.615384616,21.468357142857144,5.809785714285715,31839285.714285713,82923282.78571428
Melissa George,['Horror'],8.0,18.964,6.9535,18500000.0,15202489.5,24.762,7.084,13000000.0,16774041.0,23.125499999999995,6.0885,16500000.0,39582512.25
Ludacris,['Crime'],10.0,18.948666666666664,6.076666666666667,38333333.333333336,43877135.666666664,21.292666666666666,6.011,34333333.333333336,50662102.666666664,17.60175,5.714499999999999,23500000.0,97492687.0
Leelee Sobieski,['Mystery'],12.0,19.003500000000003,6.2445,30062500.0,111374511.75,12.24025,6.4765,14750000.0,15065611.75,12.392500000000002,4.7375,18750000.0,18788208.75
Xander Berkeley,['Science Fiction'],32.0,10.815000000000001,6.1099000000000006,8183226.1,10648253.2,21.991300000000003,6.5055,32060000.0,92806747.3,17.398833333333332,5.9839166666666666,31933333.333333332,56242080.75
Mia Kirshner,['Comedy'],9.0,16.55966666666667,6.4093333333333335,11666666.666666666,17212774.333333332,25.927999999999997,6.023666666666667,33666666.666666664,25956136.0,10.815,5.263,20333333.333333332,16618033.333333334
James Coburn,['Family'],30.0,16.9738,6.6542,3121378.3,5433934.4,15.5791,6.5399,11370000.0,21484211.2,29.976499999999998,6.2015,52304000.0,144153192.6
Dominique Swain,['Science Fiction'],6.0,45.9725,7.077999999999999,71000000.0,123373700.5,5.3185,4.9535,9150000.0,0.0,10.788,5.683999999999999,6750000.0,16200000.0
Charles Dance,['Romance'],16.0,18.3824,6.0868,23660000.0,86630457.2,12.5584,6.427199999999999,17960000.0,21861361.8,20.560666666666666,6.1525,27283333.333333332,45533941.833333336
Busy Philipps,['Romance'],4.0,93.294,6.92,37000000.0,113086475.0,16.887,6.444,40000000.0,106407672.0,30.121499999999997,5.8645,32000000.0,105138154.5
Marta Kober,['Horror'],6.0,17.602,5.978,2125000.0,11795284.0,21.08,6.33,1300000.0,17498381.0,4.843999999999999,5.1335,925000.0,621497.5
Mary-Louise Parker,['Crime'],12.0,12.16525,6.69775,2750000.0,42036301.75,13.010250000000001,6.351,17750000.0,38714511.75,23.748,6.55675,48250000.0,95726725.5
Craig Bierko,['Romance'],12.0,11.8585,5.3845,20500000.0,27889276.0,25.025000000000002,5.719250000000001,27500000.0,64955923.25,23.637500000000003,5.813750000000001,30500000.0,39122041.0
Carl Lumbly,['Mystery'],6.0,21.554000000000002,6.9755,8150000.0,27822383.0,9.376,5.868,9000000.0,33819147.0,18.121,6.643,26000000.0,60007922.5
Jane Wyman,['Romance'],6.0,9.5275,7.355,504187.5,1942100.0,16.648,6.894,1351000.0,6856500.0,7.691000000000001,6.6884999999999994,725000.0,2725000.0
James Corden,['Family'],5.0,11.049,6.6,4000000.0,13401952.0,12.007,5.976,27000000.0,17286299.0,27.17833333333333,5.634,85666666.66666667,158200991.0
Matthew Broderick,['Family'],26.0,17.544625,6.646125,12000000.0,39555893.125,18.677875,5.956250000000001,41375000.0,90037891.625,25.8944,5.993899999999999,55800000.0,85685516.8
Jeanne Tripplehorn,['Mystery'],11.0,26.60066666666667,6.740666666666667,34166666.666666664,214418480.33333334,20.867,5.581,60666666.666666664,108850831.33333333,11.171000000000001,5.3942,11200000.0,2117078.4
Stacy Keach,['Thriller'],16.0,12.812000000000001,6.7388,2530000.0,12585001.8,23.6052,6.7196,16240000.0,22245955.6,12.512500000000001,5.8694999999999995,30816666.666666668,58624109.5
Leighton Meester,['Romance'],9.0,3.6843333333333335,5.324333333333333,833333.3333333334,56135.333333333336,13.034999999999998,6.113666666666667,34000000.0,71637237.66666667,13.679,5.817333333333334,14333333.333333334,31423352.333333332
Martin Starr,['Science Fiction'],10.0,14.279000000000002,5.661999999999999,37333333.333333336,23449155.0,31.59866666666667,6.685666666666667,28333333.333333332,136350698.0,24.77025,6.1465000000000005,44825000.0,53645093.0
Jeff Goldblum,['Science Fiction'],31.0,18.675500000000003,6.927000000000001,7070000.0,21863459.8,18.7376,6.2187,26738400.0,171781862.4,14.90409090909091,6.196272727272728,27763636.363636363,45827171.36363637
John Murray,['Family'],5.0,8.18,6.375,0.0,35649012.0,5.076,5.453,0.0,10627754.0,34.73766666666666,6.485333333333333,41333333.333333336,138419461.33333334
Hugh Grant,['Romance'],24.0,12.702375,6.3365,3287500.0,35059654.0,17.449625,6.525875,21375000.0,133768761.375,26.027375,6.2197499999999994,52125000.0,150188012.25
Lily Collins,['Romance'],5.0,78.822,7.402,130000000.0,448191819.0,48.794,7.691,29000000.0,309208309.0,21.139666666666667,5.853999999999999,60000000.0,114471602.66666667
Brooke Shields,['Romance'],16.0,14.931999999999999,6.2198,1668000.0,13238037.4,9.621599999999999,5.3016,18600000.0,8450021.2,20.094833333333337,6.1825,32750000.0,62741320.166666664
Julian Glover,['War'],13.0,17.092,6.6107499999999995,4750000.0,145412500.0,24.67975,6.912999999999999,27750000.0,174977059.0,48.4576,6.8104,67400000.0,297473337.8
Marco Leonardi,['Romance'],4.0,29.187,8.447,5000000.0,11990401.0,15.149,7.288,2000000.0,21744201.0,19.3675,5.9455,16400000.0,49092791.0
Max von Sydow,['Mystery'],34.0,24.29636363636364,6.4750000000000005,10254090.909090908,72832555.72727273,19.061363636363634,6.553999999999999,23400000.0,40811434.36363637,20.08391666666667,6.099166666666666,61083335.0,86536313.08333333
Clifton Powell,['Music'],21.0,15.93942857142857,6.361285714285714,9642857.142857144,19524919.714285713,16.41257142857143,6.154571428571429,11071428.57142857,51084604.428571425,16.770999999999997,6.281714285714286,11571428.57142857,56661574.0
Regina Hall,['Comedy'],17.0,39.6372,6.607199999999999,18600000.0,96926641.8,16.1172,5.2402,21400000.0,51762614.6,28.689142857142855,5.949142857142857,24428571.42857143,73714952.85714285
Ryan Hurst,['Drama'],6.0,43.303999999999995,7.2165,75000000.0,249733571.5,19.91,6.763,55000000.0,136646451.0,23.1525,6.875,32500000.0,106703341.5
Monique Ganderton,['Science Fiction'],3.0,21.062,4.3,40000000.0,38805380.0,24.294,5.004,12000000.0,2000000.0,35.177,6.176,82000000.0,89792502.0
Morris Chestnut,['Crime'],18.0,20.546499999999998,6.391666666666667,24250000.0,52779776.833333336,12.153,6.134666666666667,17000000.0,18618544.333333332,18.978833333333334,6.033166666666666,24000000.0,71430352.0
Bryce Dallas Howard,['Mystery'],8.0,98.8705,7.295999999999999,90500000.0,331311520.0,15.4085,6.673,37100000.0,128686219.0,47.377250000000004,6.55625,100750000.0,322840996.0
Geraldine Chaplin,['Science Fiction'],16.0,17.0268,6.8233999999999995,5920000.0,33318867.8,13.343799999999998,6.5884,14060000.0,14053573.6,15.110500000000002,5.777166666666666,32183333.333333332,24816986.666666668
Jaime Pressly,['Comedy'],11.0,11.085666666666667,5.184666666666667,7400000.0,16345728.333333334,27.09566666666667,4.987666666666667,13566666.666666666,32485342.333333332,18.563000000000002,5.591600000000001,37800000.0,88935774.2
John Rhys-Davies,['Action'],16.0,22.3506,6.3166,11900000.0,89434228.8,24.413599999999995,6.708,28600000.0,161089163.4,8.427833333333334,5.2785,12305791.666666666,2231862.3333333335
Blake Lively,['Romance'],6.0,18.832,6.4315,24000000.0,38779035.0,13.149000000000001,6.0695,13500000.0,23561679.0,26.177500000000002,5.757,122500000.0,151408662.0
Domhnall Gleeson,['Romance'],7.0,8.848,5.893,10000000.0,4959046.5,71.5605,7.55,144000000.0,603291397.5,56.160666666666664,7.217666666666666,58333333.333333336,483826037.0
John Leguizamo,['Family'],34.0,21.626454545454543,6.532454545454545,25386363.636363637,69039833.54545455,14.691636363636364,6.076545454545454,32227272.727272727,59218535.27272727,27.305999999999997,6.072083333333333,46250000.0,165644658.75
James Caan,['Family'],28.0,21.653666666666666,6.912888888888889,9950333.333333334,39787623.333333336,13.933222222222222,6.29511111111111,25888888.888888888,49566206.55555555,19.8999,6.2846,26704000.0,72121765.4
Fred Tatasciore,['Family'],22.0,27.40042857142857,6.273571428571429,45428571.428571425,73210720.85714285,47.04171428571429,6.631142857142858,77000000.0,198257663.42857143,33.507375,6.44975,57206250.0,140101724.875
Bonnie Wright,['Fantasy'],8.0,160.1885,7.8095,112500000.0,926582016.0,138.0655,7.917,140000000.0,842862795.0,121.36425,7.82125,193750000.0,1041997255.5
