name,genre_ids,movies,popularity,genre_mean,genre_mean_weighted
Zazie Beetz,"[[80, 53, 18], [28, 35, 12], [28, 878, 53]]","['Joker', 'Deadpool 2', 'Geostorm']","[86.551, 83.547, 73.025]","['Thriller', 'Action']",['Science Fiction']
Andrea Brooks,"[[12, 14, 10751], [35, 18]]","['Percy Jackson & the Olympians: The Lightning Thief', '50/50']","[63.733, 20.204]","['Adventure', 'Fantasy', 'Family', 'Comedy', 'Drama']",['Family']
Devon Sawa,"[[27], [10752]]","['Final Destination', 'Jarhead: Law of Return']","[62.273, 21.677]","['Horror', 'War']",['War']
Billy Crudup,"[[28, 9648, 878], [878, 27, 9648], [12, 14, 18]]","['Watchmen', 'Alien: Covenant', 'Big Fish']","[39.298, 92.26, 27.025]","['Mystery', 'Science Fiction']",['Mystery']
Evan Ellingson,[[18]],"[""My Sister's Keeper""]",[35.11],['Drama'],['Drama']
Gil Bellows,"[[18, 80], [27, 53], [27, 53]]","['The Shawshank Redemption', 'Scary Stories to Tell in the Dark', 'House at the End of the Street']","[125.459, 35.665, 14.672]","['Horror', 'Thriller']",['Crime']
Theo James,"[[28, 12, 878], [28, 12, 878, 53], [12, 878, 28, 9648]]","['Divergent', 'Insurgent', 'Allegiant']","[46.489, 55.672, 32.588]","['Action', 'Adventure', 'Science Fiction']",['Mystery']
David Rasche,"[[28, 35, 878], [35, 18], [18, 53, 27]]","['Men in Black 3', 'Burn After Reading', 'Swallow']","[44.335, 19.106, 10.547]","['Comedy', 'Drama']",['Science Fiction']
Cobie Smulders,"[[28, 12, 878], [878, 28, 12], [28, 53]]","['Captain America: The Winter Soldier', 'The Avengers', 'Jack Reacher: Never Go Back']","[41.798, 160.584, 67.447]",['Action'],['Science Fiction']
Oliver Platt,"[[28, 12, 878], [18, 35, 10749], [35, 10751, 14]]","['2012', 'Love & Other Drugs', 'Doctor Dolittle']","[70.785, 224.142, 21.094]",['Comedy'],['Romance']
Marlon Brando,"[[18, 80], [878, 28, 12], [80, 18, 10749]]","['The Godfather', 'Superman', 'On the Waterfront']","[164.432, 49.44, 16.273]","['Drama', 'Crime']",['Romance']
Scarlett Estevez,"[[35], [16, 10751, 35, 14]]","[""Daddy's Home"", 'The Grinch']","[34.886, 133.724]",['Comedy'],['Family']
Teyonah Parris,"[[27, 9648, 53], [10749, 18]]","['Candyman', 'If Beale Street Could Talk']","[27.375, 14.581]","['Horror', 'Mystery', 'Thriller', 'Romance', 'Drama']",['Mystery']
Shu Qi,"[[28, 80, 53], [28, 18, 36], [28, 53]]","['The Transporter', 'The Assassin', 'So Close']","[34.472, 11.261, 17.639]",['Action'],['Thriller']
Matthew McConaughey,"[[12, 18, 878], [18, 36], [16, 35, 10751, 10402]]","['Interstellar', 'Dallas Buyers Club', 'Sing']","[162.321, 23.316, 74.438]",['Drama'],['Family']
Jeremy Allen White,[[35]],['Movie 43'],[22.949],['Comedy'],['Comedy']
Benicio del Toro,"[[28, 80, 53], [28, 80, 53], [18, 35]]","['Sicario', 'Sicario: Day of the Soldado', 'The French Dispatch']","[53.809, 48.392, 23.138]","['Action', 'Crime', 'Thriller']",['Crime']
Sienna Miller,"[[10752, 28], [18], [18, 53, 80]]","['American Sniper', 'Burnt', 'Layer Cake']","[61.022, 16.177, 20.682]",['Drama'],['War']
John Malkovich,"[[28, 12, 35, 80, 53], [27, 53, 18], [35, 18, 14]]","['RED', 'Bird Box', 'Being John Malkovich']","[28.519, 33.932, 24.162]","['Comedy', 'Thriller', 'Drama']",['Thriller']
Lee Jong-suk,[],[],[],[],[]
Cailee Spaeny,"[[28, 14, 878, 12], [27, 18, 14], [53, 18, 9648, 80]]","['Pacific Rim: Uprising', 'The Craft: Legacy', 'Bad Times at the El Royale']","[59.785, 25.353, 18.805]","['Fantasy', 'Drama']",['Mystery']
Rika,"[[18, 10749], [18], [18, 10749]]","['Taming The Younger Sister-in-Law', 'Favorite Concubine', ""18 Year Old Model Rika's Fancy Walk""]","[33.139, 8.606, 7.615]",['Drama'],['Romance']
Nina Dobrev,"[[35, 10749], [18]]","['Love Hard', 'The Perks of Being a Wallflower']","[15.639, 33.969]","['Comedy', 'Romance', 'Drama']",['Romance']
Drew Starkey,"[[35, 18, 10749], [27, 9648]]","['Love, Simon', 'Hellraiser']","[19.819, 35.762]","['Comedy', 'Drama', 'Romance', 'Horror', 'Mystery']",['Mystery']
John Bennett Perry,"[[28, 12, 878], [12, 35, 10751, 10749], [35, 18, 10749]]","['Independence Day', 'George of the Jungle', 'Fools Rush In']","[49.32, 20.075, 29.603]","['Adventure', 'Comedy', 'Romance']",['Romance']
Charles Bronson,"[[18, 37], [80, 18, 28], [12, 18, 36, 53, 10752]]","['Once Upon a Time in the West', 'Death Wish', 'The Great Escape']","[37.454, 22.233, 54.8]",['Drama'],['War']
Sarah Michelle Gellar,"[[27, 9648, 53], [9648, 12, 35]]","['The Grudge', 'Scooby-Doo']","[21.147, 61.98]",['Mystery'],['Mystery']
Joel McHale,"[[35, 14], [12, 16, 35, 10751]]","['Ted', 'Open Season 2']","[57.36, 20.013]",['Comedy'],['Family']
Hank Azaria,"[[16, 10751, 12, 35, 14], [14, 10751, 35, 16]]","['The Smurfs', 'The Smurfs 2']","[42.096, 32.501]","['Animation', 'Family', 'Comedy', 'Fantasy']",['Family']
Pom Klementieff,"[[878, 12, 28], [12, 28, 878], [878, 12, 28]]","['Guardians of the Galaxy Vol. 2', 'Avengers: Infinity War', 'Guardians of the Galaxy Vol. 3']","[80.772, 245.012, 360.029]","['Science Fiction', 'Adventure', 'Action']",['Science Fiction']
Maria Bello,"[[18, 53, 80], [27, 53, 9648], [18, 53, 80]]","['Prisoners', 'Lights Out', 'A History of Violence']","[38.681, 28.787, 22.056]",['Thriller'],['Mystery']
Jacob Elordi,"[[35, 10749], [10749, 35], [10749, 35]]","['The Kissing Booth 2', 'The Kissing Booth', 'The Kissing Booth 3']","[32.35, 56.63, 33.768]","['Comedy', 'Romance']",['Romance']
Christina Hendricks,"[[18, 53, 80], [10751, 12, 16, 35, 14], [16, 35, 10751, 9648]]","['Drive', 'Toy Story 4', 'Scoob!']","[45.789, 81.69, 35.054]","['Family', 'Animation', 'Comedy']",['Family']
Kim Ji-ah,"[[10749, 28], [10749], [18, 10749]]","['Room Salon College Girls 3', 'The Youngest Sister-in-law', 'Hot Hair Salon']","[29.018, 0.6, 10.345]",['Romance'],['Romance']
Steve Harvey,"[[35, 18, 10751, 10749], [35, 10751], [35]]","[""Love Don't Co$t a Thing"", 'Racing Stripes', 'The Original Kings of Comedy']","[27.19, 16.966, 4.136]",['Comedy'],['Family']
Jessica Alba,"[[28, 12, 14, 878], [53, 28, 80], [12, 14, 28, 53]]","['Fantastic Four', 'Sin City', 'Fantastic Four: Rise of the Silver Surfer']","[26.946, 32.342, 28.716]",['Action'],['Science Fiction']
Brendan Penny,"[[35, 10749], [53, 28, 12, 35, 80], [35, 10751, 14]]","['I Love You, Beth Cooper', 'The A-Team', 'Tooth Fairy']","[22.068, 32.444, 27.495]",['Comedy'],['Family']
Juno Temple,"[[28, 80, 18, 53], [14, 12, 28, 10751, 10749], [18, 14, 53]]","['The Dark Knight Rises', 'Maleficent', 'Horns']","[78.615, 67.569, 15.717]","['Action', 'Drama', 'Thriller', 'Fantasy']",['Family']
Timothy Spall,"[[12, 14], [18, 28, 10752], [18, 36]]","['Harry Potter and the Prisoner of Azkaban', 'The Last Samurai', ""The King's Speech""]","[190.123, 43.714, 26.477]",['Drama'],['War']
Anna Diop,"[[27, 53, 9648], [18, 27]]","['Us', 'Nanny']","[25.66, 14.928]",['Horror'],['Mystery']
Wes Anderson,"[[35, 18], [35, 18, 10749], [12, 16, 35, 10751]]","['The Grand Budapest Hotel', 'Moonrise Kingdom', 'Fantastic Mr. Fox']","[39.195, 16.8, 38.597]",['Comedy'],['Family']
Adrien Brody,"[[18, 10752], [878, 28, 53], [35, 18]]","['The Pianist', 'Predators', 'The Grand Budapest Hotel']","[45.577, 54.212, 39.195]",['Drama'],['War']
Emilio Estevez,"[[35, 18], [37, 80, 28, 12], [35, 10751, 18]]","['The Breakfast Club', 'Young Guns', 'The Mighty Ducks']","[24.947, 24.452, 11.247]","['Comedy', 'Drama']",['Family']
Jeremy Shada,"[[12, 28, 35]]",['Team America: World Police'],[14.657],"['Adventure', 'Action', 'Comedy']",['Comedy']
Jesse Plemons,"[[80, 18, 53], [18, 14, 9648, 53], [28, 12, 14]]","['El Camino: A Breaking Bad Movie', ""I'm Thinking of Ending Things"", 'Jungle Cruise']","[27.494, 23.937, 68.76]","['Drama', 'Thriller', 'Fantasy']",['Mystery']
Tim Allen,"[[16, 12, 10751, 35], [16, 10751, 35], [16, 35, 10751]]","['Toy Story', 'Toy Story 3', 'Toy Story 2']","[118.572, 80.945, 100.562]","['Animation', 'Family', 'Comedy']",['Family']
Mary Steenburgen,"[[12, 35, 878], [35, 10749, 18], [18]]","['Back to the Future Part III', 'The Proposal', 'Philadelphia']","[37.815, 61.391, 20.896]","['Comedy', 'Drama']",['Romance']
Lesley-Ann Brandt,"[[28, 27, 878, 10770], [18]]","['Zombie Apocalypse', 'Drift']","[11.635, 7.749]","['Action', 'Horror', 'Science Fiction', 'TV Movie', 'Drama']",['TV Movie']
Beau Bridges,"[[35, 18], [80, 28, 18, 53], [18, 12, 10749]]","['The Descendants', 'Max Payne', 'The Mountain Between Us']","[12.454, 19.004, 28.326]",['Drama'],['Romance']
Sam Neill,"[[12, 878], [12, 28, 53, 878]]","['Jurassic Park', 'Jurassic Park III']","[31.795, 1.894]","['Adventure', 'Science Fiction']",['Science Fiction']
Skeet Ulrich,"[[80, 27, 9648]]",['Scream'],[85.129],"['Crime', 'Horror', 'Mystery']",['Mystery']
Kathryn Hahn,"[[35, 80], [35]]","[""We're the Millers"", 'Bad Moms']","[37.965, 21.997]",['Comedy'],['Crime']
B.J. Novak,"[[18, 53, 10752], [28, 12, 14], [18, 36]]","['Inglourious Basterds', 'The Amazing Spider-Man 2', 'The Founder']","[76.206, 100.581, 26.712]",['Drama'],['War']
Zac Efron,"[[35, 14, 18, 10749], [18], [35, 18, 10751, 10402, 10749, 10770]]","['17 Again', 'The Greatest Showman', 'High School Musical']","[48.531, 35.318, 20.24]",['Drama'],['Romance']
Helen Hunt,"[[12, 18], [28, 12, 18], [35, 10749]]","['Cast Away', 'Twister', 'What Women Want']","[36.564, 33.537, 30.758]","['Adventure', 'Drama']",['Romance']
Robert Bronzi,"[[28, 53], [28], [28, 53]]","['Death Kiss', 'Escape from Death Block 13', 'The Gardener']","[6.664, 7.661, 6.795]",['Action'],['Thriller']
IU,"[[18, 35, 80]]",['Broker'],[33.253],"['Drama', 'Comedy', 'Crime']",['Crime']
Troy Baker,"[[16, 28, 10751], [10751, 16, 12, 35]]","['Batman vs Teenage Mutant Ninja Turtles', 'Lego Batman: The Movie - DC Super Heroes Unite']","[28.021, 2.435]","['Animation', 'Family']",['Family']
Tessa Thompson,"[[28, 12, 878], [28, 18], [35, 878, 28]]","['Thor: Ragnarok', 'Creed', 'Men in Black: International']","[90.381, 56.793, 35.311]",['Action'],['Science Fiction']
Alain Delon,"[[80, 53], [53, 80], [18, 10749]]","['Le Samouraï', 'Le Cercle Rouge', 'Rocco and His Brothers']","[15.668, 20.828, 15.581]","['Crime', 'Thriller']",['Romance']
Holt McCallany,"[[18], [80, 53, 28], [18, 36]]","['Fight Club', 'Wrath of Man', 'Sully']","[78.965, 132.704, 33.681]",['Drama'],['Crime']
Stanley Tucci,"[[878, 28, 12], [878, 12, 14], [35, 18, 10749]]","['Transformers: Age of Extinction', 'The Hunger Games', 'The Devil Wears Prada']","[72.345, 68.781, 75.952]","['Science Fiction', 'Adventure']",['Romance']
Cam Gigandet,"[[14, 18, 10749], [35], [28, 27, 9648, 878, 53]]","['Twilight', 'Easy A', 'Pandorum']","[106.998, 26.11, 17.574]","['Fantasy', 'Drama', 'Romance', 'Comedy', 'Action', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",['Romance']
Eric Roberts,"[[18, 28, 80, 53], [53, 12, 28], [28, 27, 878]]","['The Dark Knight', 'The Expendables', 'Megaboa']","[127.121, 78.847, 9.828]",['Action'],['Thriller']
Strother Martin,"[[37], [35], [35, 18]]","['Butch Cassidy and the Sundance Kid', 'Up in Smoke', 'Slap Shot']","[24.626, 13.791, 17.412]",['Comedy'],['Comedy']
Vanessa Marcil,"[[28, 12, 53], [18, 10749, 35, 10770]]","['The Rock', 'Stranded in Paradise']","[34.425, 6.92]","['Action', 'Adventure', 'Thriller', 'Drama', 'Romance', 'Comedy', 'TV Movie']",['TV Movie']
Drew Barrymore,"[[878, 12, 10751, 14], [35, 10749], [14, 18, 9648]]","['E.T. the Extra-Terrestrial', '50 First Dates', 'Donnie Darko']","[40.82, 38.714, 44.332]",['Fantasy'],['Family']
Jensen Ackles,"[[9648, 27]]",['My Bloody Valentine'],[21.631],"['Mystery', 'Horror']",['Mystery']
Angelina Jolie,"[[14, 12, 28, 10751, 10749], [10751, 14, 12, 28], [12, 14, 28, 53]]","['Maleficent', 'Maleficent: Mistress of Evil', 'Lara Croft: Tomb Raider']","[67.569, 61.154, 29.617]","['Fantasy', 'Adventure', 'Action']",['Family']
Lee Si-won,"[[28, 18, 53]]",['Emergency Declaration'],[38.759],"['Action', 'Drama', 'Thriller']",['Thriller']
Nathalie Emmanuel,"[[28, 12, 80], [28, 80, 53], [28, 53, 80, 35]]","['F9', 'The Fate of the Furious', 'Army of Thieves']","[78.752, 74.273, 32.305]","['Action', 'Crime']",['Crime']
Elizabeth Perkins,"[[14, 18, 35, 10749, 10751], [16, 10751], [14, 35, 10751]]","['Big', 'Finding Nemo', 'The Flintstones']","[37.096, 101.536, 42.784]",['Family'],['Family']
Bobby Kolli,"[[28, 53], [28, 18], [28, 35]]","['Jai Lava Kusa', 'Waltair Veerayya', 'Power']","[20.112, 7.331, 2.819]",['Action'],['Thriller']
Paul Bettany,"[[28, 878, 12], [28, 12, 878]]","['Iron Man', 'Avengers: Age of Ultron']","[106.512, 118.548]","['Action', 'Science Fiction', 'Adventure']",['Science Fiction']
Roman Polanski,"[[18, 10752], [18, 27, 53], [80, 18, 9648, 53]]","['The Pianist', ""Rosemary's Baby"", 'Chinatown']","[45.577, 24.483, 29.362]",['Drama'],['War']
Burt Reynolds,"[[18], [18, 16, 10751, 35, 14], [35]]","['Boogie Nights', 'All Dogs Go to Heaven', 'The Longest Yard']","[19.671, 23.271, 42.536]","['Drama', 'Comedy']",['Family']
Julie Andrews,"[[35, 10751, 14], [18, 10751, 10402, 10749], [16, 10751, 35, 14, 12]]","['Mary Poppins', 'The Sound of Music', 'Shrek 2']","[35.682, 29.548, 133.356]",['Family'],['Family']
Don Johnson,"[[35, 80, 9648], [18, 37], [35, 10749]]","['Knives Out', 'Django Unchained', 'The Other Woman']","[63.555, 61.716, 21.046]",['Comedy'],['Mystery']
Jimmi Simpson,"[[28, 18, 53], [35, 28, 12], [28, 53]]","['White House Down', 'Date Night', 'Unhinged']","[35.904, 19.725, 21.89]",['Action'],['Thriller']
Inbar Lavi,"[[14, 28, 12]]",['The Last Witch Hunter'],[32.073],"['Fantasy', 'Action', 'Adventure']",['Action']
Ruby Rose,"[[28, 12, 80], [28, 53, 80]]","['xXx: Return of Xander Cage', 'John Wick: Chapter 2']","[72.183, 105.031]","['Action', 'Crime']",['Crime']
Peter Coyote,"[[878, 12, 10751, 14], [18, 10749], [53, 18, 10749]]","['E.T. the Extra-Terrestrial', 'A Walk to Remember', 'Bitter Moon']","[40.82, 61.001, 26.098]","['Drama', 'Romance']",['Romance']
Brett Cullen,"[[80, 53, 18], [53, 28, 14], [28, 80, 18, 53]]","['Joker', 'Ghost Rider', 'The Dark Knight Rises']","[86.551, 53.258, 78.615]",['Thriller'],['Crime']
Jess Hill,"[[37, 35], [37, 28, 53], [37, 28]]","['Troublemakers', 'Doc West II', 'Doc West']","[10.874, 8.004, 4.879]",['Western'],['Western']
John Wayne,"[[37], [37], [37]]","['The Searchers', 'Rio Bravo', 'The Man Who Shot Liberty Valance']","[22.909, 26.419, 16.382]",['Western'],['Western']
Martin Freeman,"[[12, 14, 28], [28, 12, 14], [14, 12, 28]]","['The Hobbit: An Unexpected Journey', 'The Hobbit: The Battle of the Five Armies', 'The Hobbit: The Desolation of Smaug']","[84.855, 132.453, 73.041]","['Adventure', 'Fantasy', 'Action']",['Action']
Nick Jonas,"[[12, 28, 35, 14], [12, 35, 14], [18, 53]]","['Jumanji: Welcome to the Jungle', 'Jumanji: The Next Level', 'Careful What You Wish For']","[41.259, 61.684, 14.851]","['Adventure', 'Comedy', 'Fantasy']",['Comedy']
Catherine Keener,"[[35, 10749], [9648, 53, 27], [28, 12, 16, 10751]]","['The 40 Year Old Virgin', 'Get Out', 'Incredibles 2']","[32.556, 47.893, 92.838]","['Comedy', 'Romance', 'Mystery', 'Thriller', 'Horror', 'Action', 'Adventure', 'Animation', 'Family']",['Family']
Manny Montana,"[[80, 18], [80, 53, 28]]","['The Mule', 'Blackhat']","[33.564, 37.643]",['Crime'],['Crime']
Donnie Wahlberg,"[[27], [9648, 53, 18]]","['Saw II', 'The Sixth Sense']","[109.845, 48.477]","['Horror', 'Mystery', 'Thriller', 'Drama']",['Mystery']
Christine Baranski,"[[35, 10749], [10751, 35, 14], [35, 10749]]","['Mamma Mia! Here We Go Again', 'How the Grinch Stole Christmas', 'Mamma Mia!']","[25.731, 176.568, 35.064]",['Comedy'],['Family']
Awkwafina,"[[28, 12, 14], [16, 10751, 14, 28, 12], [12, 35, 14]]","['Shang-Chi and the Legend of the Ten Rings', 'Raya and the Last Dragon', 'Jumanji: The Next Level']","[114.893, 88.938, 61.684]","['Adventure', 'Fantasy']",['Family']
Deepika Padukone,"[[28, 12, 80], [18, 36, 10749], [35, 18]]","['xXx: Return of Xander Cage', 'Padmaavat', 'Piku']","[72.183, 14.918, 7.601]",['Drama'],['Romance']
Jack Quaid,"[[12, 28, 878], [878, 12, 14]]","['The Hunger Games: Catching Fire', 'The Hunger Games']","[111.167, 68.781]","['Adventure', 'Science Fiction']",['Science Fiction']
Jason Isaacs,"[[12, 14, 10751], [12, 14], [27, 9648, 878]]","['Peter Pan', 'Harry Potter and the Chamber of Secrets', 'A Cure for Wellness']","[29.416, 175.225, 19.255]","['Adventure', 'Fantasy']",['Family']
Gabrielle Union,"[[28, 80, 35], [35, 10749, 18], [53, 80, 28]]","['Bad Boys II', '10 Things I Hate About You', 'Breaking In']","[44.689, 49.253, 15.437]","['Action', 'Crime', 'Comedy']",['Romance']
Alexander Dreymon,"[[28, 12, 10752], [53, 12]]","['The Last Kingdom: Seven Kings Must Die', 'Horizon Line']","[81.885, 21.179]",['Adventure'],['War']
Anthony Edwards,"[[80, 18, 9648, 53], [10749, 18, 28], [10749, 18]]","['Zodiac', 'Top Gun', 'Flipped']","[47.886, 69.404, 106.947]",['Drama'],['Romance']
Makoto Shinkai,"[[10749, 16, 18], [16, 18, 14, 10749], [16, 18, 10749]]","['Your Name.', 'Weathering with You', 'The Garden of Words']","[109.491, 43.934, 25.154]","['Romance', 'Animation', 'Drama']",['Romance']
Jennifer Hale,"[[10751, 16, 10749, 14], [16, 10749, 10751, 14]]","['Cinderella II: Dreams Come True', 'Cinderella III: A Twist in Time']","[50.409, 35.153]","['Family', 'Animation', 'Romance', 'Fantasy']",['Family']
Lyndsy Fonseca,"[[28, 80], [28, 12, 80], [18, 35, 10749]]","['Kick-Ass', 'Kick-Ass 2', 'The Escort']","[46.153, 33.022, 17.81]","['Action', 'Crime']",['Romance']
Indira Varma,"[[12, 18, 28], [28, 12, 53]]","['Exodus: Gods and Kings', 'Close']","[62.469, 17.264]","['Adventure', 'Action']",['Action']
Aya Endo,"[[18, 14, 16]]",['Violet Evergarden: Eternity and the Auto Memory Doll'],[28.333],"['Drama', 'Fantasy', 'Animation']",['Drama']
Morgan Fairchild,"[[18, 35], [10749, 10770], [53]]","['Holy Man', 'My Perfect Romance', 'The Seduction']","[10.667, 12.714, 4.373]","['Drama', 'Comedy', 'Romance', 'TV Movie', 'Thriller']",['TV Movie']
Troy Garity,"[[18, 878, 53], [80, 18, 28, 53], [35, 80]]","['Sunshine', 'Gangster Squad', 'Bandits']","[26.469, 13.933, 16.266]","['Drama', 'Thriller', 'Crime']",['Science Fiction']
Barry Keoghan,"[[10752, 28, 18], [878, 28, 12], [18, 53, 9648]]","['Dunkirk', 'Eternals', 'The Killing of a Sacred Deer']","[33.211, 93.511, 29.008]","['Action', 'Drama']",['War']
Harvey Guillén,"[[12, 14, 16, 35, 10751, 28], [35], [35, 14, 878]]","['Puss in Boots: The Last Wish', 'The Internship', 'Status Update']","[311.731, 1.294, 38.251]",['Comedy'],['Family']
Terence Hill,"[[28, 35, 37], [35, 37], [35, 37]]","['They Call Me Trinity', 'My Name Is Nobody', 'Trinity Is Still My Name']","[18.645, 14.635, 17.528]","['Comedy', 'Western']",['Western']
Eva Longoria,"[[10749, 35], [35]]","['Overboard', 'Over Her Dead Body']","[38.718, 10.359]",['Comedy'],['Romance']
Eric Winter,"[[35, 10749], [35, 12]]","['The Ugly Truth', 'Harold & Kumar Escape from Guantanamo Bay']","[25.86, 33.72]",['Comedy'],['Romance']
Annabelle Wallis,"[[27], [14, 53, 28, 12, 27], [9648, 27, 53]]","['Annabelle', 'The Mummy', 'Malignant']","[46.216, 31.915, 37.388]",['Horror'],['Mystery']
George O. Gore II,"[[18, 9648, 53, 27], [10402, 35, 28]]","[""The Devil's Advocate"", 'Dance Flick']","[44.726, 13.015]","['Drama', 'Mystery', 'Thriller', 'Horror', 'Music', 'Comedy', 'Action']",['Mystery']
James Remar,"[[18, 37], [16, 35, 10751, 14], [28, 80, 53]]","['Django Unchained', 'Ratatouille', '2 Fast 2 Furious']","[61.716, 134.245, 9.559]","['Drama', 'Western', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Action', 'Crime', 'Thriller']",['Family']
Julie Bowen,"[[35], [35, 80]]","['Happy Gilmore', 'Horrible Bosses']","[21.061, 27.095]",['Comedy'],['Crime']
Giovanni Ribisi,"[[28, 12, 14, 878], [35, 14], [18, 10749]]","['Avatar', 'Ted', 'Lost in Translation']","[145.845, 57.36, 27.595]",['Fantasy'],['Romance']
Rip Torn,"[[28, 12, 35, 878], [28, 12, 35, 878], [35]]","['Men in Black', 'Men in Black II', 'DodgeBall: A True Underdog Story']","[68.458, 42.431, 28.676]",['Comedy'],['Science Fiction']
Ming-Na Wen,"[[16, 10751, 12], [16, 35, 10751, 28], [12, 28, 14, 878, 53, 10749, 16]]","['Mulan', 'Mulan II', 'Final Fantasy: The Spirits Within']","[102.85, 42.897, 16.606]",['Animation'],['Family']
Eric Bana,"[[878, 12, 28], [12, 36, 10752, 28], [28, 36, 10752]]","['Hulk', 'Troy', 'Black Hawk Down']","[43.033, 63.021, 56.05]",['Action'],['War']
Esai Morales,"[[28, 53]]",['Mission: Impossible - Dead Reckoning Part One'],[3018.297],"['Action', 'Thriller']",['Thriller']
Miranda Otto,"[[12, 14, 28], [12, 53, 878], [12, 14, 28]]","['The Lord of the Rings: The Return of the King', 'War of the Worlds', 'The Lord of the Rings: The Two Towers']","[106.442, 49.113, 115.485]",['Adventure'],['Science Fiction']
