Year,Actor,Character,Film,GG_Best_Actor_Drama,GG_Best_Actress_Drama,GG_Best_Supporting_Actor,GG_Best_Supporting_Actress,GG_Best_Actor_Comedy_or_Musical,GG_Best_Actress_Comedy_or_Musical
2011,Albert Brooks,Bernie Rose,Drive,0.0,0.0,1.0,0.0,0.0,0.0
2011,Jonah Hill,Peter Brand,Moneyball,0.0,0.0,1.0,0.0,0.0,0.0
2011,Viggo Mortensen,Sigmund Freud,A Dangerous Method,0.0,0.0,1.0,0.0,0.0,0.0
2012,Christoph Waltz,Dr. King Schultz,Django Unchained,0.0,0.0,1.0,0.0,0.0,0.0
2012,Alan Arkin,Lester Siegel,Argo,0.0,0.0,1.0,0.0,0.0,0.0
2012,Leonardo DiCaprio,Calvin J. Candie,Django Unchained,0.0,0.0,1.0,0.0,0.0,0.0
2012,Philip Seymour Hoffman,Lancaster Dodd,The Master,0.0,0.0,1.0,0.0,0.0,0.0
2012,Tommy Lee Jones,Thaddeus Stevens,Lincoln,0.0,0.0,1.0,0.0,0.0,0.0
2013,Jared Leto,Rayon,Dallas Buyers Club,0.0,0.0,1.0,0.0,0.0,0.0
2013,Barkhad Abdi,Abduwali Muse,Captain Phillips,0.0,0.0,1.0,0.0,0.0,0.0
2013,Daniel Brühl,Niki Lauda,Rush,0.0,0.0,1.0,0.0,0.0,0.0
2013,Bradley Cooper,"Richard ""Richie"" DiMaso",American Hustle,0.0,0.0,1.0,0.0,0.0,0.0
2013,Michael Fassbender,Edwin Epps,12 Years a Slave,0.0,0.0,1.0,0.0,0.0,0.0
2014,J. K. Simmons,Terence Fletcher,Whiplash,0.0,0.0,1.0,0.0,0.0,0.0
2014,Edward Norton,Mike Shiner,Birdman,0.0,0.0,1.0,0.0,0.0,0.0
2014,Robert Duvall,Judge Joseph Palmer,The Judge,0.0,0.0,1.0,0.0,0.0,0.0
2014,Ethan Hawke,"Mason Evans, Sr.",Boyhood,0.0,0.0,1.0,0.0,0.0,0.0
2014,Mark Ruffalo,Dave Schultz,Foxcatcher,0.0,0.0,1.0,0.0,0.0,0.0
2015,Sylvester Stallone,Rocky Balboa,Creed,0.0,0.0,1.0,0.0,0.0,0.0
2015,Paul Dano,Brian Wilson,Love & Mercy,0.0,0.0,1.0,0.0,0.0,0.0
2015,Idris Elba,The Commandant,Beasts of No Nation,0.0,0.0,1.0,0.0,0.0,0.0
2015,Mark Rylance,Rudolf Abel,Bridge of Spies,0.0,0.0,1.0,0.0,0.0,0.0
2015,Michael Shannon,Rick Carver,99 Homes,0.0,0.0,1.0,0.0,0.0,0.0
2016,Aaron Taylor-Johnson,Ray Marcus,Nocturnal Animals,0.0,0.0,1.0,0.0,0.0,0.0
2016,Mahershala Ali,Juan,Moonlight,0.0,0.0,1.0,0.0,0.0,0.0
2016,Jeff Bridges,Marcus Hamilton,Hell or High Water,0.0,0.0,1.0,0.0,0.0,0.0
2016,Simon Helberg,Cosmé McMoon,Florence Foster Jenkins,0.0,0.0,1.0,0.0,0.0,0.0
2016,Dev Patel,Saroo Brierley,Lion,0.0,0.0,1.0,0.0,0.0,0.0
2017,Sam Rockwell,Jason Dixon,"Three Billboards Outside Ebbing, Missouri",0.0,0.0,1.0,0.0,0.0,0.0
2017,Willem Dafoe,Bobby Hicks,The Florida Project,0.0,0.0,1.0,0.0,0.0,0.0
2017,Armie Hammer,Oliver,Call Me by Your Name,0.0,0.0,1.0,0.0,0.0,0.0
2017,Richard Jenkins,Giles,The Shape of Water,0.0,0.0,1.0,0.0,0.0,0.0
2017,Christopher Plummer,J. Paul Getty,All the Money in the World,0.0,0.0,1.0,0.0,0.0,0.0
2018,Mahershala Ali,Don Shirley,Green Book,0.0,0.0,1.0,0.0,0.0,0.0
2018,Timothée Chalamet,Nic Sheff,Beautiful Boy,0.0,0.0,1.0,0.0,0.0,0.0
2018,Adam Driver,Flip Zimmerman,BlacKkKlansman,0.0,0.0,1.0,0.0,0.0,0.0
2018,Richard E. Grant,Jack Hock,Can You Ever Forgive Me?,0.0,0.0,1.0,0.0,0.0,0.0
2018,Sam Rockwell,George W. Bush,Vice,0.0,0.0,1.0,0.0,0.0,0.0
2019,Brad Pitt,Cliff Booth,Once Upon a Time in Hollywood,0.0,0.0,1.0,0.0,0.0,0.0
2019,Al Pacino,Jimmy Hoffa,The Irishman,0.0,0.0,1.0,0.0,0.0,0.0
2019,Joe Pesci,Russell Bufalino,The Irishman,0.0,0.0,1.0,0.0,0.0,0.0
2019,Tom Hanks,Fred Rogers,A Beautiful Day in the Neighborhood,0.0,0.0,1.0,0.0,0.0,0.0
2019,Anthony Hopkins,Pope Benedict XVI,The Two Popes,0.0,0.0,1.0,0.0,0.0,0.0
2020,Daniel Kaluuya,Fred Hampton,Judas and the Black Messiah,0.0,0.0,1.0,0.0,0.0,0.0
2020,Sacha Baron Cohen,Abbie Hoffman,The Trial of the Chicago 7,0.0,0.0,1.0,0.0,0.0,0.0
2020,Jared Leto,Albert Sparma,The Little Things,0.0,0.0,1.0,0.0,0.0,0.0
2020,Bill Murray,Felix Keane,On the Rocks,0.0,0.0,1.0,0.0,0.0,0.0
2020,Leslie Odom Jr.,Sam Cooke,One Night in Miami...,0.0,0.0,1.0,0.0,0.0,0.0
2021,Kodi Smit-McPhee,Peter Gordon,The Power of the Dog,0.0,0.0,1.0,0.0,0.0,0.0
2021,Jamie Dornan,Pa,Belfast,0.0,0.0,1.0,0.0,0.0,0.0
2021,Ciarán Hinds,Pop,Belfast,0.0,0.0,1.0,0.0,0.0,0.0
2021,Ben Affleck,Charlie Maguire,The Tender Bar,0.0,0.0,1.0,0.0,0.0,0.0
2021,Troy Kotsur,Frank Rossi,CODA,0.0,0.0,1.0,0.0,0.0,0.0
2022,Ke Huy Quan,Waymond Wang,Everything Everywhere All At Once,0.0,0.0,1.0,0.0,0.0,0.0
2022,Brendan Gleeson,Colm Doherty,The Banshees of Inisherin,0.0,0.0,1.0,0.0,0.0,0.0
2022,Barry Keoghan,Dominic Kearney,The Banshees of Inisherin,0.0,0.0,1.0,0.0,0.0,0.0
2022,Brad Pitt,Jack Conrad,Babylon,0.0,0.0,1.0,0.0,0.0,0.0
2022,Eddie Redmayne,Charles Cullen,The Good Nurse,0.0,0.0,1.0,0.0,0.0,0.0
2023,,,,0.0,0.0,1.0,0.0,0.0,0.0
2023,Willem Dafoe,Dr. Godwin Baxter,Poor Things,0.0,0.0,1.0,0.0,0.0,0.0
2023,Robert De Niro,William King Hale,Killers of the Flower Moon,0.0,0.0,1.0,0.0,0.0,0.0
2023,Robert Downey Jr.,Lewis Strauss,Oppenheimer,0.0,0.0,1.0,0.0,0.0,0.0
2023,Ryan Gosling,Ken,Barbie,0.0,0.0,1.0,0.0,0.0,0.0
2023,Charles Melton,Joe Yoo,May December,0.0,0.0,1.0,0.0,0.0,0.0
2023,Mark Ruffalo,Duncan Wedderburn,Poor Things,0.0,0.0,1.0,0.0,0.0,0.0
1943,Katina Paxinou,Pilar,For Whom the Bell Tolls,0.0,0.0,0.0,1.0,0.0,0.0
1944,Agnes Moorehead,Baroness Aspasia Conti,Mrs. Parkington,0.0,0.0,0.0,1.0,0.0,0.0
1945,Angela Lansbury,Sibyl Vane,The Picture of Dorian Gray,0.0,0.0,0.0,1.0,0.0,0.0
1946,Anne Baxter,Sophie MacDonald,The Razor's Edge,0.0,0.0,0.0,1.0,0.0,0.0
1947,Celeste Holm,Anne Dettrey,Gentleman's Agreement,0.0,0.0,0.0,1.0,0.0,0.0
1948,Ellen Corby,Aunt Trina,I Remember Mama,0.0,0.0,0.0,1.0,0.0,0.0
1949,Mercedes McCambridge,Sadie Burke,All the King's Men,0.0,0.0,0.0,1.0,0.0,0.0
1950,Josephine Hull,Veta Louise Simmons,Harvey,0.0,0.0,0.0,1.0,0.0,0.0
1950,Judy Holliday,Doris Attinger,Adam's Rib,0.0,0.0,0.0,1.0,0.0,0.0
1950,Thelma Ritter,Birdie Kumen,All About Eve,0.0,0.0,0.0,1.0,0.0,0.0
1951,Kim Hunter,Stella Kowalski,A Streetcar Named Desire,0.0,0.0,0.0,1.0,0.0,0.0
1951,Lee Grant,Shoplifter,Detective Story,0.0,0.0,0.0,1.0,0.0,0.0
1951,Thelma Ritter,Ellen McNulty,The Mating Season,0.0,0.0,0.0,1.0,0.0,0.0
1952,Katy Jurado,Helen Ramirez,High Noon,0.0,0.0,0.0,1.0,0.0,0.0
1952,Mildred Dunnock,Señora Espejo,Viva Zapata!,0.0,0.0,0.0,1.0,0.0,0.0
1952,Gloria Grahame,Rosemary Bartlow,The Bad and the Beautiful,0.0,0.0,0.0,1.0,0.0,0.0
1953,Grace Kelly,Linda Nordley,Mogambo,0.0,0.0,0.0,1.0,0.0,0.0
1954,Jan Sterling,Sally McKee,The High and the Mighty,0.0,0.0,0.0,1.0,0.0,0.0
1955,Marisa Pavan,Rosa Delle Rose,The Rose Tattoo,0.0,0.0,0.0,1.0,0.0,0.0
1956,Eileen Heckart,Hortense Daigle,The Bad Seed,0.0,0.0,0.0,1.0,0.0,0.0
1956,Mildred Dunnock,Aunt Rose Comfort,Baby Doll,0.0,0.0,0.0,1.0,0.0,0.0
1956,Marjorie Main,The Widow Hudspeth,Friendly Persuasion,0.0,0.0,0.0,1.0,0.0,0.0
1956,Dorothy Malone,Marylee Hadley,Written on the Wind,0.0,0.0,0.0,1.0,0.0,0.0
1956,Patty McCormack,Rhoda Penmark,The Bad Seed,0.0,0.0,0.0,1.0,0.0,0.0
1957,Elsa Lanchester,Miss Plimsoll,Witness for the Prosecution,0.0,0.0,0.0,1.0,0.0,0.0
1957,Mildred Dunnock,Miss Elsie Thornton,Peyton Place,0.0,0.0,0.0,1.0,0.0,0.0
1957,Hope Lange,Selena Cross,Peyton Place,0.0,0.0,0.0,1.0,0.0,0.0
1957,Heather Sears,Esther Costello,The Story of Esther Costello,0.0,0.0,0.0,1.0,0.0,0.0
1957,Miyoshi Umeki,Katsumi Kelly,Sayonara,0.0,0.0,0.0,1.0,0.0,0.0
1958,Hermione Gingold,Madame Alvarez,Gigi,0.0,0.0,0.0,1.0,0.0,0.0
1958,Peggy Cass,Agnes Gooch,Auntie Mame,0.0,0.0,0.0,1.0,0.0,0.0
1958,Wendy Hiller,Pat Cooper,Separate Tables,0.0,0.0,0.0,1.0,0.0,0.0
1958,Maureen Stapleton,Fay Doyle,Lonelyhearts,0.0,0.0,0.0,1.0,0.0,0.0
1958,Cara Williams,Billy's Mother,The Defiant Ones,0.0,0.0,0.0,1.0,0.0,0.0
1959,Susan Kohner,Sarah Jane (age 18),Imitation of Life,0.0,0.0,0.0,1.0,0.0,0.0
1959,Edith Evans,Rev. Mother Emmanuel (Belgium),The Nun's Story,0.0,0.0,0.0,1.0,0.0,0.0
1959,Estelle Hemsley,Grandma 'Gram' Martin,Take a Giant Step,0.0,0.0,0.0,1.0,0.0,0.0
1959,Juanita Moore,Annie Johnson,Imitation of Life,0.0,0.0,0.0,1.0,0.0,0.0
1959,Shelley Winters,Petronella Van Daan,The Diary of Anne Frank,0.0,0.0,0.0,1.0,0.0,0.0
1960,Janet Leigh,Marion Crane,Psycho,0.0,0.0,0.0,1.0,0.0,0.0
1960,Ina Balin,Natalie Benzinger,From the Terrace,0.0,0.0,0.0,1.0,0.0,0.0
1960,Shirley Jones,Lulu Bains,Elmer Gantry,0.0,0.0,0.0,1.0,0.0,0.0
1960,Shirley Knight,Reenie Flood,The Dark at the Top of the Stairs,0.0,0.0,0.0,1.0,0.0,0.0
1960,Mary Ure,Clara Dawes,Sons and Lovers,0.0,0.0,0.0,1.0,0.0,0.0
1961,Rita Moreno,Anita,West Side Story,0.0,0.0,0.0,1.0,0.0,0.0
1961,Fay Bainter,Amelia Tilford,The Children's Hour,0.0,0.0,0.0,1.0,0.0,0.0
1961,Judy Garland,Irene Hoffman Wallner,Judgment at Nuremberg,0.0,0.0,0.0,1.0,0.0,0.0
1961,Lotte Lenya,Contessa,The Roman Spring of Mrs. Stone,0.0,0.0,0.0,1.0,0.0,0.0
1961,Pamela Tiffin,Scarlett Hazeltine,"One, Two, Three",0.0,0.0,0.0,1.0,0.0,0.0
1962,Angela Lansbury,Mrs. Iselin,The Manchurian Candidate,0.0,0.0,0.0,1.0,0.0,0.0
1962,Patty Duke,Helen Keller,The Miracle Worker,0.0,0.0,0.0,1.0,0.0,0.0
1962,Hermione Gingold,Eulalie Mackechnie Shinn,The Music Man,0.0,0.0,0.0,1.0,0.0,0.0
1962,Shirley Knight,Heavenly Finley,Sweet Bird of Youth,0.0,0.0,0.0,1.0,0.0,0.0
1962,Susan Kohner,Martha Freud,Freud: The Secret Passion,0.0,0.0,0.0,1.0,0.0,0.0
1962,Gabriella Pallotta,Rosalba Massimo,The Pigeon That Took Rome,0.0,0.0,0.0,1.0,0.0,0.0
1962,Martha Raye,Lulu,Billy Rose's Jumbo,0.0,0.0,0.0,1.0,0.0,0.0
1962,Kaye Stevens,Nurse Didi,The Interns,0.0,0.0,0.0,1.0,0.0,0.0
1962,Jessica Tandy,Mrs. Adams,Hemingway's Adventures of a Young Man,0.0,0.0,0.0,1.0,0.0,0.0
1962,Tarita Teriipaia,Maimiti,Mutiny on the Bounty,0.0,0.0,0.0,1.0,0.0,0.0
1963,Margaret Rutherford,The Duchess of Brighton,The V.I.P.s,0.0,0.0,0.0,1.0,0.0,0.0
1963,Diane Baker,Emily Stratman,The Prize,0.0,0.0,0.0,1.0,0.0,0.0
1963,Joan Greenwood,Lady Bellaston,Tom Jones,0.0,0.0,0.0,1.0,0.0,0.0
1963,Wendy Hiller,Anna Berniers,Toys in the Attic,0.0,0.0,0.0,1.0,0.0,0.0
1963,Linda Marsh,Thomna Sinnikoglou,America America,0.0,0.0,0.0,1.0,0.0,0.0
1963,Patricia Neal,Alma Brown,Hud,0.0,0.0,0.0,1.0,0.0,0.0
1963,Liselotte Pulver,Sonya,A Global Affair,0.0,0.0,0.0,1.0,0.0,0.0
1963,Lilia Skala,Mother Maria,Lilies of the Field,0.0,0.0,0.0,1.0,0.0,0.0
1964,Agnes Moorehead,Velma Cruther,"Hush… Hush, Sweet Charlotte",0.0,0.0,0.0,1.0,0.0,0.0
1964,Elizabeth Ashley,Monica Winthrop,The Carpetbaggers,0.0,0.0,0.0,1.0,0.0,0.0
1964,Grayson Hall,Judith Fellowes,The Night of the Iguana,0.0,0.0,0.0,1.0,0.0,0.0
1964,Lila Kedrova,Madame Hortense,Zorba the Greek,0.0,0.0,0.0,1.0,0.0,0.0
1964,Ann Sothern,Sue Ellen Gamadge,The Best Man,0.0,0.0,0.0,1.0,0.0,0.0
1965,Ruth Gordon,Mrs. Clover / The Dealer,Inside Daisy Clover,0.0,0.0,0.0,1.0,0.0,0.0
1965,Joan Blondell,Lady Fingers,The Cincinnati Kid,0.0,0.0,0.0,1.0,0.0,0.0
1965,Joyce Redman,Emilia,Othello,0.0,0.0,0.0,1.0,0.0,0.0
1965,Thelma Ritter,Bertha,Boeing Boeing,0.0,0.0,0.0,1.0,0.0,0.0
1965,Peggy Wood,Mother Abbess,The Sound of Music,0.0,0.0,0.0,1.0,0.0,0.0
1966,Jocelyne LaGarde,Queen Malama,Hawaii,0.0,0.0,0.0,1.0,0.0,0.0
1966,Vivien Merchant,Lily,Alfie,0.0,0.0,0.0,1.0,0.0,0.0
1966,Shelley Winters,Ruby,Alfie,0.0,0.0,0.0,1.0,0.0,0.0
1966,Sandy Dennis,Honey,Who's Afraid of Virginia Woolf?,0.0,0.0,0.0,1.0,0.0,0.0
1966,Geraldine Page,Margery Chanticleer,You're a Big Boy Now,0.0,0.0,0.0,1.0,0.0,0.0
1967,Carol Channing,Muzzy Van Hossmere,Thoroughly Modern Millie,0.0,0.0,0.0,1.0,0.0,0.0
1967,Quentin Dean,Delores Purdy,In the Heat of the Night,0.0,0.0,0.0,1.0,0.0,0.0
1967,Lee Grant,Leslie Colbert,In the Heat of the Night,0.0,0.0,0.0,1.0,0.0,0.0
1967,Lillian Gish,Mrs. Smith,The Comedians,0.0,0.0,0.0,1.0,0.0,0.0
1967,Prunella Ransome,Fanny Robin,Far from the Madding Crowd,0.0,0.0,0.0,1.0,0.0,0.0
1967,Beah Richards,Mrs. Prentice,Guess Who's Coming to Dinner,0.0,0.0,0.0,1.0,0.0,0.0
1968,Ruth Gordon,Minnie Castevet,Rosemary's Baby,0.0,0.0,0.0,1.0,0.0,0.0
1968,Barbara Hancock,Susan the Silent,Finian's Rainbow,0.0,0.0,0.0,1.0,0.0,0.0
1968,Abbey Lincoln,Ivy Moore,For Love of Ivy,0.0,0.0,0.0,1.0,0.0,0.0
1968,Sondra Locke,Mick Kelly,The Heart Is a Lonely Hunter,0.0,0.0,0.0,1.0,0.0,0.0
1968,Jane Merrow,"Alys, Countess of the Vexin",The Lion in Winter,0.0,0.0,0.0,1.0,0.0,0.0
1969,Goldie Hawn,Toni Simmons,Cactus Flower,0.0,0.0,0.0,1.0,0.0,0.0
1969,Marianne McAndrew,Irene Molloy,"Hello, Dolly!",0.0,0.0,0.0,1.0,0.0,0.0
1969,Siân Phillips,Ursula Mossbank,"Goodbye, Mr. Chips",0.0,0.0,0.0,1.0,0.0,0.0
1969,Brenda Vaccaro,Shirley,Midnight Cowboy,0.0,0.0,0.0,1.0,0.0,0.0
1969,Susannah York,Alice LeBlanc,"They Shoot Horses, Don't They?",0.0,0.0,0.0,1.0,0.0,0.0
1970,Karen Black,Rayette Dipesto,Five Easy Pieces,0.0,0.0,0.0,1.0,0.0,0.0
1970,Maureen Stapleton,Inez Guerrero,Airport,0.0,0.0,0.0,1.0,0.0,0.0
1970,Tina Chen,Nyuk Tsin,The Hawaiians,0.0,0.0,0.0,1.0,0.0,0.0
1970,Lee Grant,Joyce Enders,The Landlord,0.0,0.0,0.0,1.0,0.0,0.0
1970,Sally Kellerman,Margaret O'Houlihan,M*A*S*H,0.0,0.0,0.0,1.0,0.0,0.0
1971,Ann-Margret,Bobbie,Carnal Knowledge,0.0,0.0,0.0,1.0,0.0,0.0
1971,Ellen Burstyn,Lois Farrow,The Last Picture Show,0.0,0.0,0.0,1.0,0.0,0.0
1971,Cloris Leachman,Ruth Popper,The Last Picture Show,0.0,0.0,0.0,1.0,0.0,0.0
1971,Diana Rigg,Barbara Drummond,The Hospital,0.0,0.0,0.0,1.0,0.0,0.0
1971,Maureen Stapleton,Karen Nash,Plaza Suite,0.0,0.0,0.0,1.0,0.0,0.0
1972,Shelley Winters,Belle Rosen,The Poseidon Adventure,0.0,0.0,0.0,1.0,0.0,0.0
1972,Marisa Berenson,Natalia Landauer,Cabaret,0.0,0.0,0.0,1.0,0.0,0.0
1972,Jeannie Berlin,Lila Kolodny,The Heartbreak Kid,0.0,0.0,0.0,1.0,0.0,0.0
1972,Helena Kallianiotes,Jackie Burdette,Kansas City Bomber,0.0,0.0,0.0,1.0,0.0,0.0
1972,Geraldine Page,Gertrude,Pete 'n' Tillie,0.0,0.0,0.0,1.0,0.0,0.0
1973,Linda Blair,Regan MacNeil,The Exorcist,0.0,0.0,0.0,1.0,0.0,0.0
1973,Valentina Cortese,Severine,Day for Night (La nuit américaine),0.0,0.0,0.0,1.0,0.0,0.0
1973,Madeline Kahn,Trixie Delight,Paper Moon,0.0,0.0,0.0,1.0,0.0,0.0
1973,Kate Reid,Claire,A Delicate Balance,0.0,0.0,0.0,1.0,0.0,0.0
1973,Sylvia Sidney,Mrs. Pritchett,"Summer Wishes, Winter Dreams",0.0,0.0,0.0,1.0,0.0,0.0
1974,Karen Black,Myrtle Wilson,The Great Gatsby,0.0,0.0,0.0,1.0,0.0,0.0
1974,Beatrice Arthur,Vera Charles,Mame,0.0,0.0,0.0,1.0,0.0,0.0
1974,Jennifer Jones,Lisolette Mueller,The Towering Inferno,0.0,0.0,0.0,1.0,0.0,0.0
1974,Madeline Kahn,Elizabeth,Young Frankenstein,0.0,0.0,0.0,1.0,0.0,0.0
1974,Diane Ladd,Flo Castleberry,Alice Doesn't Live Here Anymore,0.0,0.0,0.0,1.0,0.0,0.0
1975,Brenda Vaccaro,Linda Riggs,Jacqueline Susann's Once Is Not Enough,0.0,0.0,0.0,1.0,0.0,0.0
1975,Ronee Blakley,Barbara Jean,Nashville,0.0,0.0,0.0,1.0,0.0,0.0
1975,Geraldine Chaplin,Opal,Nashville,0.0,0.0,0.0,1.0,0.0,0.0
1975,Barbara Harris,Albuquerque,Nashville,0.0,0.0,0.0,1.0,0.0,0.0
1975,Lily Tomlin,Linnea Reese,Nashville,0.0,0.0,0.0,1.0,0.0,0.0
1975,Lee Grant,Felicia Karpf,Shampoo,0.0,0.0,0.0,1.0,0.0,0.0
1976,Katharine Ross,Mira Hauser,Voyage of the Damned,0.0,0.0,0.0,1.0,0.0,0.0
1976,Lee Grant,Lili Rosen,Voyage of the Damned,0.0,0.0,0.0,1.0,0.0,0.0
1976,Jodie Foster,Iris Steensma,Taxi Driver,0.0,0.0,0.0,1.0,0.0,0.0
1976,Marthe Keller,Elsa Opel,Marathon Man,0.0,0.0,0.0,1.0,0.0,0.0
1976,Piper Laurie,Margaret White,Carrie,0.0,0.0,0.0,1.0,0.0,0.0
1976,Bernadette Peters,Vilma Kaplan,Silent Movie,0.0,0.0,0.0,1.0,0.0,0.0
1976,Shelley Winters,Fay Lapinsky,"Next Stop, Greenwich Village",0.0,0.0,0.0,1.0,0.0,0.0
1977,Vanessa Redgrave,Julia,Julia,0.0,0.0,0.0,1.0,0.0,0.0
1977,Ann-Margret,Lady Booby,Joseph Andrews,0.0,0.0,0.0,1.0,0.0,0.0
1977,Joan Blondell,Sarah Goode,Opening Night,0.0,0.0,0.0,1.0,0.0,0.0
1977,Leslie Browne,Emilia Rodgers,The Turning Point,0.0,0.0,0.0,1.0,0.0,0.0
1977,Quinn Cummings,Lucy McFadden,The Goodbye Girl,0.0,0.0,0.0,1.0,0.0,0.0
1977,Lilia Skala,Rosa,Roseland,0.0,0.0,0.0,1.0,0.0,0.0
1978,Dyan Cannon,Julia Farnsworth,Heaven Can Wait,0.0,0.0,0.0,1.0,0.0,0.0
1978,Carol Burnett,Tulip Brenner,A Wedding,0.0,0.0,0.0,1.0,0.0,0.0
1978,Maureen Stapleton,Pearl,Interiors,0.0,0.0,0.0,1.0,0.0,0.0
1978,Meryl Streep,Linda,The Deer Hunter,0.0,0.0,0.0,1.0,0.0,0.0
1978,Mona Washbourne,Aunt,Stevie,0.0,0.0,0.0,1.0,0.0,0.0
1979,Meryl Streep,Joanna Kramer,Kramer vs. Kramer,0.0,0.0,0.0,1.0,0.0,0.0
1979,Jane Alexander,Margaret Phelps,Kramer vs. Kramer,0.0,0.0,0.0,1.0,0.0,0.0
1979,Kathleen Beller,Elizabeth (Buffy) Koenig,Promises in the Dark,0.0,0.0,0.0,1.0,0.0,0.0
1979,Candice Bergen,Jessica Potter,Starting Over,0.0,0.0,0.0,1.0,0.0,0.0
1979,Valerie Harper,Faye Medwick,Chapter Two,0.0,0.0,0.0,1.0,0.0,0.0
1980,Mary Steenburgen,Lynda Dummar,Melvin and Howard,0.0,0.0,0.0,1.0,0.0,0.0
1980,Lucie Arnaz,Molly Bell,The Jazz Singer,0.0,0.0,0.0,1.0,0.0,0.0
1980,Beverly D'Angelo,Patsy Cline,Coal Miner's Daughter,0.0,0.0,0.0,1.0,0.0,0.0
1980,Cathy Moriarty,Vicki LaMotta,Raging Bull,0.0,0.0,0.0,1.0,0.0,0.0
1980,Debra Winger,Sissy Davis,Urban Cowboy,0.0,0.0,0.0,1.0,0.0,0.0
1981,Joan Hackett,Toby Landau,Only When I Laugh,0.0,0.0,0.0,1.0,0.0,0.0
1981,Kristy McNichol,Polly Hines,Only When I Laugh,0.0,0.0,0.0,1.0,0.0,0.0
1981,Jane Fonda,Chelsea Thayer Wayne,On Golden Pond,0.0,0.0,0.0,1.0,0.0,0.0
1981,Maureen Stapleton,Emma Goldman,Reds,0.0,0.0,0.0,1.0,0.0,0.0
1981,Mary Steenburgen,Mother,Ragtime,0.0,0.0,0.0,1.0,0.0,0.0
1982,Jessica Lange,Julie Nichols,Tootsie,0.0,0.0,0.0,1.0,0.0,0.0
1982,Cher,Sissy,"Come Back to the 5 & Dime, Jimmy Dean, Jimmy Dean",0.0,0.0,0.0,1.0,0.0,0.0
1982,Lainie Kazan,Belle Carroca,My Favorite Year,0.0,0.0,0.0,1.0,0.0,0.0
1982,Kim Stanley,Lillian Farmer,Frances,0.0,0.0,0.0,1.0,0.0,0.0
1982,Lesley Ann Warren,Norma Cassady,Victor/Victoria,0.0,0.0,0.0,1.0,0.0,0.0
1983,Cher,Dolly Pelliker,Silkwood,0.0,0.0,0.0,1.0,0.0,0.0
1983,Barbara Carrera,Fatima Blush,Never Say Never Again,0.0,0.0,0.0,1.0,0.0,0.0
1983,Tess Harper,Rosa Lee,Tender Mercies,0.0,0.0,0.0,1.0,0.0,0.0
1983,Linda Hunt,Billy Kwan,The Year of Living Dangerously,0.0,0.0,0.0,1.0,0.0,0.0
1983,Joanna Pacuła,Irina Asanova,Gorky Park,0.0,0.0,0.0,1.0,0.0,0.0
1984,Peggy Ashcroft,Mrs. Moore,A Passage to India,0.0,0.0,0.0,1.0,0.0,0.0
1984,Drew Barrymore,Casey Brodsky,Irreconcilable Differences,0.0,0.0,0.0,1.0,0.0,0.0
1984,Kim Basinger,Memo Paris,The Natural,0.0,0.0,0.0,1.0,0.0,0.0
1984,Jacqueline Bisset,Yvonne Firmin,Under the Volcano,0.0,0.0,0.0,1.0,0.0,0.0
1984,Melanie Griffith,Holly Body,Body Double,0.0,0.0,0.0,1.0,0.0,0.0
1984,Christine Lahti,Hazel Zanussi,Swing Shift,0.0,0.0,0.0,1.0,0.0,0.0
1984,Lesley Ann Warren,Gilda,Songwriter,0.0,0.0,0.0,1.0,0.0,0.0
1985,Meg Tilly,Sister Agnes,Agnes of God,0.0,0.0,0.0,1.0,0.0,0.0
1985,Sônia Braga,Leni Lamaison / Marta / Spider Woman,Kiss of the Spider Woman,0.0,0.0,0.0,1.0,0.0,0.0
1985,Anjelica Huston,Maerose Prizzi,Prizzi's Honor,0.0,0.0,0.0,1.0,0.0,0.0
1985,Amy Madigan,Sunny Mackenzie-Sobel,Twice in a Lifetime,0.0,0.0,0.0,1.0,0.0,0.0
1985,Kelly McGillis,Rachel Lapp,Witness,0.0,0.0,0.0,1.0,0.0,0.0
1985,Oprah Winfrey,Sofia Johnson,The Color Purple,0.0,0.0,0.0,1.0,0.0,0.0
1986,Maggie Smith,Charlotte Bartlett,A Room with a View,0.0,0.0,0.0,1.0,0.0,0.0
1986,Linda Kozlowski,Sue Charlton,Crocodile Dundee,0.0,0.0,0.0,1.0,0.0,0.0
1986,Mary Elizabeth Mastrantonio,Carmen,The Color of Money,0.0,0.0,0.0,1.0,0.0,0.0
1986,Cathy Tyson,Simone,Mona Lisa,0.0,0.0,0.0,1.0,0.0,0.0
1986,Dianne Wiest,Holly,Hannah and Her Sisters,0.0,0.0,0.0,1.0,0.0,0.0
1987,Olympia Dukakis,Rose Castorini,Moonstruck,0.0,0.0,0.0,1.0,0.0,0.0
1987,Norma Aleandro,Florencia,Gaby: A True Story,0.0,0.0,0.0,1.0,0.0,0.0
1987,Anne Archer,Beth Gallagher,Fatal Attraction,0.0,0.0,0.0,1.0,0.0,0.0
1987,Anne Ramsey,Mrs. Lift,Throw Momma from the Train,0.0,0.0,0.0,1.0,0.0,0.0
1987,Vanessa Redgrave,Peggy Ramsay,Prick Up Your Ears,0.0,0.0,0.0,1.0,0.0,0.0
1988,Sigourney Weaver,Katharine Parker,Working Girl,0.0,0.0,0.0,1.0,0.0,0.0
1988,Sônia Braga,Madonna Mendez,Moon Over Parador,0.0,0.0,0.0,1.0,0.0,0.0
