name,gender,career_length,number_of_movies,avg_revenue_0,avg_budget_0,std_budget_0,avg_imdb_rating_0,avg_order_0,std_order_0,avg_popularity_0,n_genres_0,main_genre_0,interval,start_date_1,end_date_1,start_date_2,end_date_2,count_interval_1,count_interval_2,avg_budget_1,std_budget_1,avg_revenue_1,avg_imdb_rating_1,avg_order_1,std_order_1,avg_popularity_1,n_genres_1,main_genre_1,start_date_3,end_date_3,count_interval_3,avg_budget_2,std_budget_2,avg_revenue_2,avg_imdb_rating_2,avg_order_2,std_order_2,avg_popularity_2,n_genres_2,main_genre_2,success,avg_scaled_portion_0_x,avg_scaled_portion_1_x,avg_scaled_portion_2_x,avg_scaled_portion_0_y,avg_scaled_portion_1_y,avg_scaled_portion_2_y,std_scaled_portion_0,std_scaled_portion_1,std_scaled_portion_2
Kristen Johnston,1,35,24,100096437.41666669,27317500.0,26542497.220129,6.211111111111111,23.777777777777786,35.032612671870254,17.167444444444445,9.0,Comedy,6205.0,1985-10-01,2002-09-27,2002-09-27,2020-08-17,9.0,15.0,11486166.666666664,12020414.358383086,40668447.34166667,5.086666666666667,8.0,6.65331997326648,17.3836,6.0,Comedy,,,,,,,,,,,,,0.9090334156473476,3.459834953539981,1.3918831866957353,,3.459834953539981,1.3918831866957353,,5.6205882655838995,0.6239194615540822,
Jarvis Cocker,2,29,32,105313982.3693182,20940909.09090909,41276352.02204063,7.136363636363638,9.0,17.791724327491547,10.983636363636364,7.0,Documentary,5110.0,1994-05-01,2008-04-27,2008-04-27,2023-09-20,11.0,21.0,9831696.42857143,10449198.929307606,31625505.24404762,7.057142857142857,16.19047619047619,46.15978361715712,11.498619047619048,9.0,Documentary,,,,,,,,,,,,,0.8187527168711259,1.7570201832927683,1.623490523865757,,1.7570201832927683,1.623490523865757,,0.5737145780749813,0.6885656599750539,
Nicholas Turturro,2,34,64,26763507.820564523,12839448.924731178,15193451.484237796,5.845161290322581,14.903225806451614,32.992037004756234,14.238290322580646,15.0,Drama,6205.0,1989-06-14,2006-06-10,2006-06-10,2023-11-17,31.0,33.0,16608712.12121212,21173974.72150121,40765808.55997475,5.018181818181817,8.393939393939394,9.626161933610115,13.959030303030303,15.0,Drama,,,,,,,,,,,,,0.7887784869304343,3.607256459199253,1.4472449545964503,,3.607256459199253,1.4472449545964503,,12.298115989465773,0.6584970190516054,
Trisha Noble,1,39,10,85000000.0,9866285.714285716,3705378.126618724,6.257142857142857,7.571428571428571,5.924697529522206,7.029571428571428,8.0,TV Movie,6935.0,1966-02-01,1985-01-27,1985-01-27,2005-05-17,7.0,3.0,45252666.66666666,47904598.80730543,340000000.0,6.7,22.0,9.41629792788369,8.947000000000003,5.0,Documentary,,,,,,,,,,,,,0.8176555558142086,1.1259541045903636,0.8379168672264047,,1.1259541045903636,0.8379168672264047,,0.7790344072664064,0.3758375989239042,
Patrick Warburton,2,36,81,76866398.18321677,34394860.13986013,34410286.22653178,5.9772727272727275,9.727272727272728,12.803344087960408,24.81281818181818,16.0,Comedy,6570.0,1987-05-12,2005-05-07,2005-05-07,2023-07-21,22.0,59.0,32077548.891786184,31578404.989301305,71020171.72014342,5.749152542372882,9.203389830508474,12.480194018777803,25.28052542372881,16.0,Comedy,,,,,,,,,,,,,0.904523515431182,6.18005284327929,3.5241052944469136,,6.18005284327929,3.5241052944469136,,15.192195999488764,10.72970563828915,
Bonnie Wright,1,22,21,832022757.75,138181818.18181822,58242156.21292345,7.345454545454545,22.454545454545453,11.292504644985751,14.921545454545456,6.0,Adventure,4015.0,2001-11-16,2012-11-13,2012-11-13,2023-11-16,11.0,9.0,44444444.44444445,39752319.59999626,214325847.88888893,6.199999999999998,2.7777777777777777,3.5520816362546177,15.186111111111114,8.0,Drama,,,,,,,,,,,,,0.900816758453355,1.670589524958321,1.8941383363561344,,1.670589524958321,1.8941383363561344,,1.6820277296628403,0.26953874589719,
Nada Despotovich,1,34,23,40617560.68055555,14826091.269841269,17153818.142834578,6.155555555555555,11.27777777777778,10.08191756207097,10.204722222222223,11.0,Comedy,6205.0,1982-09-11,1999-09-07,1999-09-07,2016-04-27,18.0,5.0,13257500.0,3320397.1900963895,21223687.3,5.659999999999998,18.8,23.464015001699945,11.3042,6.0,Comedy,,,,,,,,,,,,,0.8055375382484021,1.0897930930549171,1.4266475672763312,,1.0897930930549171,1.4266475672763312,,0.7391493729453292,0.7249826546707703,
Lee Horsley,2,33,20,30482020.53571429,6937500.0,3867648.556570628,5.785714285714287,10.571428571428571,31.258631461027317,9.0745,13.0,TV Movie,5840.0,1982-04-01,1998-03-28,1998-03-28,2015-12-25,14.0,6.0,27270833.33333333,35703069.9154693,116236968.95833331,5.7666666666666675,9.0,9.41629792788369,7.9785,10.0,Science Fiction,,,,,,,,,,,,,0.7811013447578139,5.663899876020236,1.7411509348919103,,5.663899876020236,1.7411509348919103,,10.198980998966483,0.8732450795832255,
Breckin Meyer,2,31,49,48193380.71291558,26649312.65984655,20372578.09471441,5.952173913043477,8.478260869565217,10.993553704893694,28.42508695652173,14.0,Comedy,5475.0,1990-09-23,2005-09-19,2005-09-19,2021-04-06,23.0,27.0,21858905.22875817,27060015.71128317,26063299.05664489,6.485185185185184,11.25925925925926,24.14553496426539,21.602444444444448,14.0,Comedy,,,,,,,,,,,,,0.8842244019055274,5.02258941764275,2.357642252686181,,5.02258941764275,2.357642252686181,,9.231953813217228,4.320761990702326,
Patrick Richwood,2,27,17,169456908.1,33783333.333333336,33262073.83125044,5.6866666666666665,25.4,22.19249122263354,11.187133333333332,10.0,Comedy,4745.0,1988-12-21,2001-12-18,2001-12-18,2015-09-12,15.0,2.0,20375000.0,2375000.0,77480799.40625,6.3,19.5,8.5,11.4835,4.0,Drama,,,,,,,,,,,,,0.7971863371585105,0.8734555653182751,0.6542650814701323,,0.8734555653182751,0.6542650814701323,,0.6246851607723338,0.6280252494050576,
Anne Heche,1,31,70,34558439.31783695,19301536.779835388,19697894.960186303,6.013888888888888,5.527777777777778,11.499966451910272,24.49116666666667,14.0,Drama,5475.0,1992-02-02,2007-01-29,2007-01-29,2023-04-07,36.0,33.0,9397306.397306398,16676890.548485143,13431746.065586418,5.872727272727272,7.4848484848484835,22.382516461713177,23.25827272727273,15.0,Drama,,,,,,,,,,,,,0.8938849956524735,7.387535008470711,2.5459588522224545,,7.387535008470711,2.5459588522224545,,11.452804019952024,2.6044812326060836,
Costas Mandylor,2,35,91,14259171.671052637,7481578.947368422,9135225.280636366,4.965789473684211,3.631578947368421,6.3221459241204325,27.095921052631574,15.0,Thriller,6205.0,1988-01-01,2004-12-27,2004-12-27,2023-10-31,38.0,53.0,6407716.981132075,9830047.320136702,26043416.84377359,4.881132075471699,4.471698113207547,5.938692358401156,27.312037735849053,14.0,Horror,,,,,,,,,,,,,0.9215717484942086,2.9420092480013684,5.454484198296117,,2.9420092480013684,5.454484198296117,,5.74783242644457,11.921082738101086,
Billy Drago,2,35,73,6254521.848484849,2246648.405103668,4211243.157232115,4.845454545454545,5.121212121212121,6.182857904245861,12.01142424242424,14.0,Action,6205.0,1979-03-24,1996-03-19,1996-03-19,2014-10-22,33.0,40.0,1769016.9736842103,2366942.6475885133,4385623.5625,4.6875,4.775,4.682347167820859,12.0669,14.0,Horror,,,,,,,,,,,,,0.7763367835114452,1.93614428297867,6.7209402325094745,,1.93614428297867,6.7209402325094745,,1.7288208730530337,14.97439216555978,
Richard Kind,2,39,107,55258272.847413,22718074.12145147,23454657.95569663,5.679166666666667,14.666666666666664,18.926759422104517,25.873041666666666,14.0,Comedy,6935.0,1984-12-15,2003-12-11,2003-12-11,2023-10-06,24.0,83.0,24389700.676428244,36962118.51973917,76548692.76263571,5.802409638554217,8.686746987951809,7.889183858171457,23.81450602409639,16.0,Comedy,,,,,,,,,,,,,0.8754218814452692,1.197996163425781,1.598267020521518,,1.197996163425781,1.598267020521518,,0.9654196680130358,1.3307584168795197,
Brigitte Nielsen,1,35,36,46660808.16413045,7810326.0869565215,8523319.117546689,4.61304347826087,3.1739130434782608,6.026406917912585,23.76008695652173,13.0,Action,6205.0,1985-04-09,2002-04-05,2002-04-05,2020-11-06,23.0,13.0,7017788.461538463,12557669.09748709,35100239.51153846,5.630769230769231,7.6923076923076925,6.068640899481852,23.553384615384612,12.0,Comedy,,,,,,,,,,,,,0.8025240662012716,2.0718051170821665,1.5630028193713357,,2.0718051170821665,1.5630028193713357,,2.7456532316362363,0.358343852049142,
Debi Derryberry,1,32,85,173932856.24787334,41557955.57655955,33662182.03814273,6.53695652173913,11.217391304347824,11.749029642593175,12.20463043478261,14.0,Animation,5840.0,1990-05-06,2006-05-02,2006-05-02,2022-06-29,46.0,39.0,39856166.66666666,38894318.75194868,195552338.9038461,5.987179487179488,13.435897435897436,13.686592488205328,12.321025641025637,10.0,Animation,,,,,,,,,,,,,0.7910107379084614,1.4309938373044986,1.4443565257098057,,1.4309938373044986,1.4443565257098057,,1.065802170380053,0.8051161253354997,
Don S. Davis,2,29,77,40556849.54531841,13344731.242118536,17309835.592836514,5.815384615384616,12.057692307692308,10.29640239922974,16.22655769230769,14.0,Drama,5110.0,1985-09-27,1999-09-24,1999-09-24,2014-07-16,52.0,25.0,10986377.049180329,15267438.840169284,23729480.71877049,5.608,9.84,12.68914496725449,13.24908,14.0,Drama,,,,,,,,,,,,,0.8294215493296964,1.563736964791777,1.6599598996689044,,1.563736964791777,1.6599598996689044,,1.402929873203282,1.6791989239307776,
Jodi Benson,1,34,44,98375919.22512752,26833946.428571425,17893274.608412333,6.275,4.392857142857143,5.479437443194105,17.18407142857143,11.0,Family,6205.0,1989-11-17,2006-11-13,2006-11-13,2023-09-24,28.0,16.0,63631107.14285714,82081366.8418845,211967174.34709823,7.11875,17.625,32.167287342889196,17.345749999999995,12.0,Family,,,,,,,,,,,,,0.8587243768945729,8.498849018560344,3.5718073582529493,,8.498849018560344,3.5718073582529493,,18.739450195113648,8.980206305653603,
Luke Askew,2,38,44,7375712.238988098,2506462.959523809,1274731.8915876288,6.346666666666668,6.166666666666668,4.655343405402251,7.4279666666666655,14.0,Drama,6935.0,1967-02-09,1986-02-04,1986-02-04,2005-09-30,30.0,14.0,6519989.13392857,8322657.670330248,10964637.868622454,5.621428571428572,9.357142857142858,11.96785660996716,7.679214285714287,9.0,Drama,,,,,,,,,,,,,0.8308933999657406,3.668039369718191,1.660411295570335,,3.668039369718191,1.660411295570335,,11.50057764596711,0.9728351597341623,
Catherine Oxenberg,1,38,37,894979.5793269231,1246679.945054945,1324690.8645386568,5.030769230769232,2.0769230769230766,2.0176733920929237,11.252807692307696,13.0,TV Movie,6935.0,1982-09-20,2001-09-15,2001-09-15,2020-02-20,26.0,11.0,2108660.173160173,2721193.212693317,235045.14204545453,3.8818181818181823,10.090909090909092,14.513032046183652,13.00690909090909,13.0,TV Movie,,,,,,,,,,,,,0.873682279266958,2.53853012365797,1.5530930762097217,,2.53853012365797,1.5530930762097217,,1.8742569007419805,0.7305428372167582,
Cindy Pickett,1,37,44,7307037.482954546,2636363.9664502167,4545265.016530343,5.53939393939394,5.5151515151515165,11.32474151720862,17.3180303030303,14.0,Drama,6570.0,1980-04-11,1998-04-07,1998-04-07,2017-11-25,33.0,11.0,659091.5503246753,1398142.7987438529,1910889.6022727275,6.118181818181817,4.454545454545454,5.069761270399523,16.650363636363636,9.0,Drama,,,,,,,,,,,,,0.9745360246332346,1.9699785157307703,1.8590402978867269,,1.9699785157307703,1.8590402978867269,,1.4727796061341292,0.1593606169100537,
Tom Felton,2,26,38,586807971.5305946,107833216.78321676,77858857.71089366,6.9,10.692307692307692,10.365509489757294,17.469461538461534,11.0,Adventure,4745.0,1997-12-05,2010-12-02,2010-12-02,2023-03-03,13.0,25.0,18330545.454545453,32751706.52345229,100104749.43431818,6.628000000000001,3.6,3.487119154832538,15.362959999999998,15.0,Drama,,,,,,,,,,,,,0.8282016790772702,3.534367048701133,2.7667496478576403,,3.534367048701133,2.7667496478576403,,4.376117117685311,3.3954331209748085,
Rob Paulsen,2,39,169,7615241.280668906,3881674.204914402,3644060.76718034,6.422727272727273,6.852272727272728,6.809985603921629,13.626181818181818,19.0,Animation,6935.0,1983-09-12,2002-09-07,2002-09-07,2022-08-04,88.0,82.0,7823418.164871712,13791533.934605516,12171741.667405766,6.5097560975609765,8.939024390243903,8.669187883555225,14.05619512195122,16.0,Animation,,,,,,,,,,,,,0.8012073428641094,3.1848350333983464,2.1531814773715956,,3.1848350333983464,2.1531814773715956,,5.823289141219737,3.8496250539232335,
Dave Foley,2,36,65,74563718.74107143,21986060.49562681,27306034.31135243,6.007142857142857,10.178571428571429,12.660550573190983,20.04575,14.0,Comedy,6570.0,1986-10-01,2004-09-26,2004-09-26,2022-10-17,28.0,37.0,19202426.916712627,35786302.03511393,66434562.63706562,5.975675675675674,9.27027027027027,20.862028934844886,17.870378378378376,12.0,Comedy,,,,,,,,,,,,,0.824362897761436,5.735040353405696,3.2560514974848553,,5.735040353405696,3.2560514974848553,,13.234185135433302,7.826261818468392,
Robert Prosky,2,34,47,22122687.5760902,15373058.54241338,8753691.010155134,6.2185185185185174,3.851851851851852,3.05145628504385,14.38162962962963,12.0,Drama,6205.0,1975-01-13,1992-01-09,1992-01-09,2009-05-01,27.0,20.0,34091028.225806445,22548789.218227115,50249302.46784274,6.039999999999997,9.55,16.125988341804046,14.341350000000002,15.0,Drama,,,,,,,,,,,,,0.8146255909382725,2.699138818484254,1.0113067447208364,,2.699138818484254,1.0113067447208364,,4.017520750795208,0.9244331787447578,
Chris Sheffield,2,21,9,599695560.5,107500000.0,87500000.0,6.550000000000002,33.5,21.5,13.022,5.0,Family,3650.0,2002-03-25,2012-03-22,2012-03-22,2023-06-30,2.0,7.0,28571428.57142857,2216205.005375256,172737197.73015875,6.357142857142856,7.857142857142858,8.998866141727783,7.856142857142856,9.0,Thriller,,,,,,,,,,,,,0.7846934279487844,1.2232404307460254,1.6173797011727655,,1.2232404307460254,1.6173797011727655,,0.8916739326451829,0.5708547163099426,
Casey Affleck,2,35,46,113062937.29736842,19856316.385964908,28119947.442966595,6.142105263157895,9.210526315789474,19.594787027940875,31.98705263157895,9.0,Drama,6205.0,1988-02-10,2005-02-05,2005-02-05,2023-08-04,19.0,27.0,34804676.03703704,36086735.81733196,127220316.4574074,6.974074074074076,2.6296296296296298,3.8020281931285447,30.91755555555556,17.0,Drama,,,,,,,,,,,,,1.2397000178801634,5.302764399256954,7.529763671167578,,5.302764399256954,7.529763671167578,,10.443368786318391,11.680001446395163,
Kate Bosworth,1,25,44,79378005.01403059,39460694.05357143,65335081.9418504,6.414285714285714,5.428571428571429,8.524873570191824,22.299857142857142,10.0,Drama,4380.0,1998-02-01,2010-01-29,2010-01-29,2023-06-27,14.0,30.0,11769594.008333333,8112661.392160081,17550101.15714286,5.579999999999999,3.333333333333333,8.137703743822469,25.48043333333333,13.0,Drama,,,,,,,,,,,,,0.9070905510969564,10.349342936941737,3.083256567367792,,10.349342936941737,3.083256567367792,,11.729669986064074,4.991098611853615,
Dakota Johnson,1,24,37,101143058.84895831,21490327.38095238,12464872.584018685,6.55,17.75,20.60794749605113,72.1555,4.0,Drama,4380.0,1999-10-22,2011-10-19,2011-10-19,2023-11-17,4.0,33.0,20091089.466089465,18107077.20181297,93076473.19318184,6.3181818181818175,3.303030303030303,6.939063112399943,68.02272727272727,12.0,Drama,,,,,,,,,,,,,1.0173007361293145,0.979820370093206,1.904646070710084,,0.979820370093206,1.904646070710084,,0.7915631437888928,0.4985997467963072,
Tim Robbins,2,38,80,40373713.32775298,17603645.833333332,13787843.108714497,6.454761904761906,8.380952380952381,20.21073781192795,25.597095238095232,15.0,Drama,6935.0,1983-12-03,2002-11-28,2002-11-28,2021-07-23,42.0,37.0,24186739.864864863,36639523.00650367,49756782.672719605,6.8297297297297295,8.54054054054054,13.361086285734515,26.53883783783784,15.0,Drama,,,,,,,,,,,,,1.1744487655845712,10.888566177683463,5.083222648270594,,10.888566177683463,5.083222648270594,,15.207920798062158,10.405125930369536,
Tom Hardy,2,29,53,113254073.47459178,32297498.59234235,18061824.07136229,6.0166666666666675,4.041666666666667,3.5763012394869027,60.25129166666667,16.0,Drama,5110.0,1994-09-29,2008-09-25,2008-09-25,2023-11-30,24.0,29.0,65671537.74464119,62970570.51819633,299611356.33987653,7.058620689655172,5.448275862068965,11.704953878730596,60.143344827586205,13.0,Drama,,,,,,,,,,,,,1.1666528156289488,3.9414746788271473,7.87421501356854,,3.9414746788271473,7.87421501356854,,9.471719207914182,17.390738255900633,
Don Cheadle,2,37,80,118861304.43850806,44805846.77419355,23482039.282763056,6.764516129032258,7.709677419354839,12.524024779204778,33.89241935483871,16.0,Drama,6570.0,1985-04-19,2003-04-15,2003-04-15,2022-11-25,31.0,48.0,75361035.15625,85357259.17977005,345319326.4042969,6.650000000000001,7.520833333333332,14.409183390193288,33.3508125,18.0,Comedy,,,,,,,,,,,,,1.1425577189062983,5.0830865551190865,6.0649490925409175,,5.0830865551190865,6.0649490925409175,,7.261423663936568,13.74774914824304,
Rick Moranis,2,36,35,76005765.63937622,17987426.900584802,9470888.21457973,6.351851851851853,4.481481481481481,6.962174896301737,15.801962962962966,12.0,Comedy,6570.0,1982-07-01,2000-06-26,2000-06-26,2018-04-22,27.0,8.0,26974342.10526316,38184148.42639769,75168200.9736842,6.6875,8.875,14.743112798863068,17.186374999999998,7.0,Animation,,,,,,,,,,,,,0.7719034022594091,15.750231481809452,2.2752993186448576,,15.750231481809452,2.2752993186448576,,21.80545579325611,1.7852191436032276,
Jared Leto,2,29,46,57771983.9575,31570333.33333333,29711527.25280955,6.36,6.8,11.516944039110374,39.95188,13.0,Drama,5110.0,1994-09-16,2008-09-12,2008-09-12,2023-07-26,25.0,21.0,56327361.1111111,45840737.81880093,113575829.8720238,7.033333333333334,9.38095238095238,17.65132179180167,45.75471428571429,15.0,Documentary,,,,,,,,,,,,,1.1343925332183658,16.802388708085406,5.4273338531986255,,16.802388708085406,5.4273338531986255,,22.008499930941767,17.22471464917044,
David Duchovny,2,35,44,33231584.41311813,17134615.384615384,18019622.9155026,6.16153846153846,5.807692307692308,11.259249977648224,22.221461538461536,13.0,Comedy,6205.0,1988-12-20,2005-12-16,2005-12-16,2023-11-02,26.0,18.0,8674603.174603175,6502887.12360155,9588700.376984129,6.005555555555556,3.1666666666666665,3.8622100754188224,21.77883333333334,11.0,Comedy,,,,,,,,,,,,,0.8762338689908472,6.935409102193626,2.8618016041240946,,6.935409102193626,2.8618016041240946,,14.238718381226846,4.493197784809683,
Kyra Sedgwick,1,37,53,25881814.355894696,7342357.875116497,6720863.666056448,6.434482758620692,2.3103448275862073,1.949419865531389,27.96393103448276,14.0,Drama,6570.0,1985-10-09,2003-10-05,2003-10-05,2022-11-25,29.0,24.0,9400710.867117116,11808624.853293791,21612264.981559686,6.025,4.791666666666667,4.941146684278413,36.13050000000001,13.0,Drama,,,,,,,,,,,,,1.0515088521329756,5.0644542743615215,4.558977800529511,,5.0644542743615215,4.558977800529511,,7.1878056240231825,8.924897173268262,
Colin Firth,2,39,92,67943895.1566501,15371152.738264585,6387826.034139092,6.483783783783784,2.108108108108108,2.8925232955569538,25.76608108108109,15.0,Drama,6935.0,1984-06-01,2003-05-28,2003-05-28,2023-03-17,37.0,55.0,29175373.68421052,34683061.46883657,110444313.2474282,6.48,4.236363636363636,9.868155646713758,26.073,17.0,Drama,,,,,,,,,,,,,1.2267992611729817,16.14415723016252,8.226944631979418,,16.14415723016252,8.226944631979418,,21.82635378852264,14.3844179014172,
Jennifer Grey,1,39,36,22413012.676630434,10066304.347826088,13517058.18163232,5.960869565217391,3.4782608695652173,4.528840577391231,19.29526086956521,11.0,Drama,6935.0,1984-02-03,2003-01-29,2003-01-29,2023-10-17,23.0,13.0,1968269.230769231,2917613.188203044,5664827.379807693,6.223076923076923,3.2307692307692313,3.354763459593312,20.85223076923077,12.0,Drama,,,,,,,,,,,,,1.0204837494691628,3.592118622295045,1.9127102715829851,,3.592118622295045,1.9127102715829851,,7.431981655008636,0.2117757426869358,
Annette Bening,1,37,56,57408137.38068184,31731875.0,18433701.564622868,6.540909090909093,3.772727272727273,6.082253007964448,49.87122727272727,16.0,Drama,6570.0,1986-10-26,2004-10-21,2004-10-21,2023-11-08,22.0,34.0,30806286.76470588,49955129.200199,66849366.34852941,6.4264705882352935,3.0294117647058822,6.104411587569258,43.01217647058824,14.0,Drama,,,,,,,,,,,,,1.6682397466278964,14.173932232395758,5.371177659640632,,14.173932232395758,5.371177659640632,,13.901198478764286,9.497265837579691,
Octavia Spencer,1,26,85,96571358.50457875,32147897.43589745,23602771.48973838,6.012820512820514,11.1025641025641,8.451353621802998,20.244410256410266,15.0,Comedy,4745.0,1996-07-24,2009-07-21,2009-07-21,2022-11-10,39.0,47.0,36590255.31914894,43959813.47422452,99338166.82127656,6.248936170212767,6.74468085106383,7.441882869464205,19.911829787234048,17.0,Drama,,,,,,,,,,,,,1.1495029881896843,1.7701649877976218,2.351162015079275,,1.7701649877976218,2.351162015079275,,4.229395547088396,2.935055515295188,
Paul Wight,2,27,231,4531287.23438116,1046851.5963736696,5967912.437202047,6.57542372881356,10.533898305084746,8.855413171068651,8.746906779661018,6.0,Action,4745.0,1995-10-29,2008-10-25,2008-10-25,2022-07-15,118.0,113.0,593196.6454002878,1923326.6971554176,3805755.9603261994,6.8185840707964624,14.867256637168143,12.140406041217972,9.21162831858407,12.0,Action,,,,,,,,,,,,,0.7962061875021242,1.4059209558002352,1.5260085835970414,,1.4059209558002352,1.5260085835970414,,0.4832795781787197,3.3443866292749136,
Adrian Rawlins,2,38,35,207142470.02255633,38756109.02255639,35357251.4693163,6.821428571428571,8.571428571428571,10.237984495525096,13.3845,10.0,Drama,6935.0,1985-01-01,2003-12-28,2003-12-28,2023-09-09,14.0,21.0,50449561.40350878,67666569.63622057,285656884.54636586,6.647619047619048,20.33333333333333,25.187550464717656,15.597666666666663,12.0,Drama,,,,,,,,,,,,,0.7888250417382964,1.6232749199050134,1.030966902821965,,1.6232749199050134,1.030966902821965,,0.7904721453783221,0.6779466292021162,
Casper Van Dien,2,33,107,13860883.843260458,9034578.14554594,20035903.926671207,4.565957446808512,3.148936170212766,5.584853084428377,22.465787234042555,15.0,TV Movie,5840.0,1990-12-04,2006-11-30,2006-11-30,2023-10-06,47.0,60.0,6142377.321646061,21375434.274839547,13392774.92757555,4.340000000000002,2.4166666666666665,4.27898612082608,22.475366666666673,18.0,Action,,,,,,,,,,,,,0.8501345627245296,7.494521435117979,2.1438956401083655,,7.494521435117979,2.1438956401083655,,15.370625362081054,1.748604172915971,
Richard Portnow,2,38,103,34526456.160108544,10881839.382632297,9590154.822894696,5.856716417910447,13.223880597014926,13.122637266249638,8.505268656716419,15.0,Drama,6935.0,1983-10-15,2002-10-10,2002-10-10,2021-04-02,67.0,37.0,13165062.960687958,16017591.257859765,21358008.174907863,5.475675675675674,8.243243243243244,6.179326497917048,8.583540540540536,15.0,Drama,,,,,,,,,,,,,0.7701364121878107,1.274600507040586,1.4327111632369465,,1.274600507040586,1.4327111632369465,,0.8487833861567718,0.56671564256099,
Debi Mazar,1,33,64,34707690.67748397,20882732.371794872,19523933.68666567,6.019230769230767,7.6923076923076925,7.323666750648626,25.457865384615378,16.0,Comedy,5840.0,1990-09-12,2006-09-08,2006-09-08,2023-09-14,52.0,12.0,17228298.61111111,12012076.51686661,19153638.56076389,5.75,11.583333333333336,11.968419091741216,23.78425,10.0,Drama,,,,,,,,,,,,,0.9246149303364732,2.421659802058588,1.4016687482011376,,2.421659802058588,1.4016687482011376,,4.14850836033619,0.4920204107495817,
Rachael Harris,1,31,42,75663569.3119658,40180027.79487179,34104073.867862105,5.838888888888889,14.72222222222222,11.507512307452592,59.277611111111106,11.0,Comedy,5475.0,1992-06-10,2007-06-07,2007-06-07,2023-10-20,18.0,24.0,36678888.025641024,47495144.71037081,89827004.4599359,6.133333333333333,8.0,7.466592261534039,59.974,11.0,Comedy,,,,,,,,,,,,,1.1578457523252816,1.0167751220304806,4.7544477193970005,,1.0167751220304806,4.7544477193970005,,0.6396852153766545,16.59203799494261,
Christopher Cousins,2,31,19,15555626.357142854,14723214.285714284,14401687.460917167,5.214285714285714,14.571428571428571,22.86517715939705,10.333714285714288,7.0,Thriller,5475.0,1989-05-12,2004-05-08,2004-05-08,2020-04-29,7.0,12.0,14087675.833333336,10292403.352503452,17670626.03472222,5.925,13.5,15.58578412100805,12.323416666666668,10.0,Thriller,,,,,,,,,,,,,0.7903822322834991,1.6948518527646648,0.9321435982754032,,1.6948518527646648,0.9321435982754032,,1.33040002840901,0.6492843271427516,
Tobias Jelinek,2,30,9,144503561.0,76500000.0,48500000.0,5.35,22.5,16.5,29.558000000000003,6.0,Adventure,5475.0,1993-07-16,2008-07-12,2008-07-12,2023-03-16,2.0,7.0,17000000.0,0.0,28097140.904761907,5.528571428571429,6.2857142857142865,3.282607226593159,13.064428571428572,11.0,Horror,,,,,,,,,,,,,0.8667241930481521,1.5326583283700623,1.627396928494523,,1.5326583283700623,1.627396928494523,,1.0760373238038523,0.2589983807823461,
Maury Chaykin,2,32,110,33910766.29551964,9350987.575286416,7148099.084471538,5.711538461538463,7.903846153846153,5.4675955036666695,10.087903846153846,17.0,Drama,5840.0,1979-04-11,1995-04-07,1995-04-07,2011-12-20,52.0,58.0,15353064.49468085,19693811.514047857,24806910.79677183,6.106896551724138,6.965517241379311,8.495364896957714,10.333482758620692,14.0,Drama,,,,,,,,,,,,,0.7813378829004829,2.807112741499726,2.7506587724539027,,2.807112741499726,2.7506587724539027,,7.210097297979115,5.174511642457762,
Andy Dick,2,34,84,31842045.948259104,13327291.72852598,16390663.488783324,5.634146341463414,14.439024390243905,20.856125941604983,13.864414634146344,15.0,Comedy,6205.0,1989-01-01,2005-12-28,2005-12-28,2023-08-01,41.0,44.0,10213793.083003951,14419552.612497471,20985526.67136034,5.361363636363637,7.25,11.225225245765976,13.737818181818184,16.0,Comedy,,,,,,,,,,,,,0.7913408050029469,1.7482527843093338,3.937308658447946,,1.7482527843093338,3.937308658447946,,3.0356538054386086,14.3993895912541,
Antony Alda,2,26,9,38612479.77777778,11111111.111111114,1.862645149230957e-09,5.6571428571428575,11.142857142857142,12.922058343651551,4.747,5.0,Drama,4745.0,1978-01-16,1991-01-13,1991-01-13,2004-11-19,7.0,2.0,55555555.55555555,44444444.44444444,193062398.88888893,5.65,17.0,17.0,13.3515,4.0,Action,,,,,,,,,,,,,0.7729175440312966,1.2730278738114158,1.2469297464279891,,1.2730278738114158,1.2469297464279891,,0.6494901858132374,0.925090665968219,
Aaron Hendry,2,26,16,177433342.75,40800989.583333336,56808707.28723173,5.0666666666666655,12.166666666666664,11.451588924201255,17.361166666666666,9.0,Fantasy,4745.0,1997-04-18,2010-04-15,2010-04-15,2023-04-05,6.0,10.0,45223062.5,30837641.4349969,408881003.65,5.44,17.0,11.018166816671457,10.5834,11.0,Family,,,,,,,,,,,,,0.8051638880764642,1.3011585346800858,1.1007562941741145,,1.3011585346800858,1.1007562941741145,,0.8109981730948735,0.5647643125411758,
Thom Barry,0,22,22,180680773.23529413,40051470.58823529,27401921.54229187,5.817647058823531,19.58823529411765,14.665119977164752,10.596235294117646,12.0,Action,4015.0,1994-01-16,2005-01-13,2005-01-13,2016-09-16,17.0,5.0,15658333.333333336,11216072.29727848,41311493.65833334,5.5200000000000005,10.4,10.209799214480176,10.2798,6.0,Drama,,,,,,,,,,,,,0.8171206483336984,0.9238830115268782,1.4540707699340558,,0.9238830115268782,1.4540707699340558,,0.5893949929754722,0.5229897033688287,
