name,popularity,career_length,number_of_movies,start_date_1,end_date_1,start_date_2,end_date_2,start_date_3,end_date_3,count_interval_1,count_interval_2,count_interval_3,avg_budget_0,avg_budget_1,avg_budget_2,std_budget_0,std_budget_1,std_budget_2,avg_revenue_0,avg_revenue_1,avg_revenue_2,avg_imdb_rating_0,avg_imdb_rating_1,avg_imdb_rating_2,avg_order_0,avg_order_1,avg_order_2,std_order_0,std_order_1,std_order_2,avg_popularity_0,avg_popularity_1,avg_popularity_2,Popularity (%)
Cary Grant,15.728,90,137,1932,1962,1962,1992,1992,2022,81,28,28,505694.9787439614,829494.2766045548,260798.87826086956,622441.2678702964,1794778.756338158,0.0,1898619.092109501,2324627.388095238,947962.0829192548,6.693827160493828,7.185714285714286,6.953571428571428,3.0,22.928571428571427,20.928571428571427,6.444444444444445,24.9598657440136,25.617974397771924,12.749765432098766,13.205785714285716,13.279071428571427,79.0
Daniel Day-Lewis,14.39,46,34,1971,1986,1986,2001,2001,2017,9,11,14,12137294.166666668,17888257.045454543,26730677.88690477,9238929.319801891,11545125.7110079,30815372.661020815,26532008.152777776,30494925.43371212,60970834.29315476,6.8999999999999995,6.809090909090909,7.049999999999999,14.11111111111111,0.2727272727272727,11.285714285714286,21.82477921204063,0.616575453011388,24.108174581097032,12.48922222222222,13.678454545454544,12.196071428571427,79.0
Jeff Daniels,21.185,42,85,1981,1995,1995,2009,2009,2023,27,41,17,14947148.78542034,20777981.22493225,26710270.774976656,5354133.449108399,17362944.764077526,31269617.582831375,49032542.49735451,40333609.31155633,80511824.50420168,6.433333333333333,6.487804878048781,7.03529411764706,1.5925925925925926,2.1219512195121952,9.529411764705882,3.551309192701665,3.1637822529311226,13.46506436960138,17.46037037037037,17.46975609756098,16.93905882352941,79.0
Dom DeLuise,27.189,49,86,1964,1980,1980,1996,1996,2013,29,38,19,3444504.3103448274,7414610.745614036,3329495.614035088,2842827.229876165,7912949.256651884,2553838.7055799337,20345814.53448276,20190904.400219295,10548586.96491228,6.265517241379311,5.860526315789474,5.557894736842106,5.172413793103448,3.789473684210526,6.0,5.936845589445055,4.079202029401817,5.088687143272345,15.39634482758621,15.669210526315783,14.50178947368421,79.0
Daryl Hannah,46.034,41,105,1978,1991,1991,2004,2004,2019,17,38,49,12772642.03874321,11841121.723737054,6931669.023030899,9047786.928270873,13560376.594246248,8009443.868377527,31226316.511546183,19575719.578478385,10963046.69187464,6.482352941176471,5.836842105263157,5.640816326530613,3.411764705882353,5.394736842105263,6.040816326530612,4.000864958383989,10.388605786817877,21.289030598489145,37.31935294117648,36.26781578947367,37.14148979591837,79.0
Kim Cattrall,20.744,48,60,1975,1991,1991,2007,2007,2023,26,23,11,6975628.373819163,12255968.726163233,24804346.09250398,9838876.000924014,12953489.006052142,31027624.026931252,24476330.14098347,28731956.8640351,79657994.75677831,5.707692307692308,5.317391304347827,6.372727272727274,3.1153846153846154,2.782608695652174,2.363636363636364,3.214473555138756,3.243140208516785,2.346088709193444,18.198461538461537,18.060260869565212,17.902909090909088,79.0
Ed Asner,27.088,66,197,1957,1979,1979,2001,2001,2023,36,62,97,3170855.469206349,5502276.316313365,5647804.562945508,2717394.5936258077,11458064.142212125,18744975.710501596,6102784.498541666,10258217.5758871,17396892.088497795,6.344444444444444,6.498387096774194,6.298969072164948,3.6666666666666665,4.338709677419355,2.989690721649485,3.2998316455372216,5.659543890168629,4.065177353407374,21.193555555555555,21.774774193548385,22.64747422680412,79.0
Bruce McGill,25.337,45,102,1977,1992,1992,2007,2007,2022,29,44,29,13628462.64367816,30063011.363636363,21060660.91954023,6804299.31480903,26889970.66556149,15270264.286851509,35881151.01020115,58553809.46022727,55717648.076149434,6.206896551724139,6.245454545454546,6.437931034482758,11.137931034482758,6.136363636363637,6.310344827586207,13.793362066540992,4.356765423875571,4.426436632371945,31.346172413793106,30.05895454545456,30.09837931034482,78.93643538699108
Peter Coyote,38.473,56,174,1967,1985,1985,2003,2003,2023,19,76,80,2990184.752321981,6234228.212074303,2236453.465686274,3203940.4087300957,14203608.986605773,2948733.4129631203,49658343.86893705,16361833.039989682,8005914.334558824,6.078947368421052,6.223684210526315,6.563749999999999,4.368421052631579,3.1973684210526314,3.1125,8.034206647472645,7.593313777753678,6.260977858929067,23.40494736842105,23.419355263157893,22.593449999999997,78.89170968966158
David Letterman,16.957,45,68,1978,1993,1993,2008,2008,2023,7,10,51,2772217.838509317,19039026.24347826,1069867.8397271952,4294616.96016181,23006369.245877903,2811065.5762057845,3638345.3121118015,22292160.13423913,2233988.4268968464,7.371428571428572,6.720000000000001,7.235294117647059,22.0,42.2,17.54901960784314,40.55331587640435,58.66481057669922,16.76634552238758,3.290428571428572,14.914,7.0275294117647045,78.5982168579666
Carl Weathers,29.271,49,44,1973,1989,1989,2005,2005,2022,18,12,14,10831649.83164983,16080808.08080808,24836580.086580098,7282337.731431534,21270713.030676343,42421959.6551007,104783049.57575756,54675624.36363635,129355571.87012984,6.388888888888889,5.325,6.7285714285714295,6.222222222222222,8.0,12.5,5.864730320176288,11.496376240653689,20.159187908813617,29.097111111111108,35.702000000000005,29.588500000000003,78.49486215791069
Michael McKean,35.546,45,106,1977,1992,1992,2007,2007,2022,28,54,24,10045514.455782313,13857175.925925933,6107341.269841269,8396876.131145265,16946991.682065707,2540089.7878465834,14984371.030824829,16252387.2695657,9146816.209325396,6.1000000000000005,5.955555555555556,6.816666666666666,7.428571428571429,7.611111111111111,8.833333333333334,10.25541171225003,8.688895993176976,9.685326817178424,19.802464285714287,19.420092592592592,19.362083333333334,78.33728680012688
Al Sapienza,22.847,44,101,1979,1993,1993,2007,2007,2023,5,37,59,15802313.210126584,21166163.7808188,13792467.20667954,8068612.351871049,31668528.954904016,22980590.351109177,121678871.47689871,52761485.0311039,45304065.01883537,5.279999999999999,5.148648648648648,5.291525423728813,15.8,12.297297297297296,7.796610169491525,10.186265262597477,15.656558706600755,9.269559551120054,25.184,19.58840540540541,25.033898305084747,78.30427467593063
Ian McShane,50.484,61,83,1962,1982,1982,2002,2002,2023,24,16,43,24677436.849726778,22173504.31420765,58992507.36103698,9235061.498595783,8141057.027660552,70112475.82695997,67817428.41444673,61096248.10604508,152820415.8530309,5.991666666666667,5.7625,6.513953488372092,3.3333333333333335,3.25,6.906976744186046,4.9972214501883165,1.6770509831248424,12.89098107924706,42.28595833333333,38.898,45.98651162790697,78.16599662630367
Talia Shire,24.734,55,74,1968,1986,1986,2004,2004,2023,20,25,29,7484054.487179485,8268141.025641025,3135775.862068966,7114453.126741473,12791618.559296364,5562411.327176955,77903947.55961539,30090076.118269235,19117496.719164453,6.075000000000001,5.964000000000001,6.206896551724137,6.55,5.68,7.241379310344827,13.222991340842665,6.497507214309191,10.71143498681728,34.238299999999995,37.1952,37.41634482758621,78.11996893384102
Tony Curtis,20.516,74,145,1949,1972,1972,1996,1996,2023,67,54,24,1169861.207681107,507501.39656729915,1532869.243394309,2227253.688982996,172906.51848623555,4685351.702457198,3837531.0629777946,1690472.692863596,1632462.3292682928,6.468656716417909,5.690740740740741,6.345833333333334,3.671641791044776,3.4814814814814814,10.166666666666666,6.920417681514008,6.4254722862610585,17.662735411657568,19.054641791044773,18.50587037037037,16.246750000000002,78.0
Anjelica Huston,24.708,54,93,1967,1985,1985,2003,2003,2021,14,34,45,7296022.521126762,14066370.16321458,15759322.316118935,3065184.126530307,10903061.707437688,16844418.03592618,22066753.166436117,23179035.77236088,29662317.341797076,6.592857142857143,6.767647058823529,6.480000000000002,15.5,4.823529411764706,9.466666666666669,16.642244010778285,10.365300109827116,10.01687465119624,19.71407142857143,20.917382352941175,17.846133333333327,78.0
Tim Curry,45.255,50,108,1973,1989,1989,2005,2005,2023,19,57,31,10466615.667074664,15895160.138718892,8235605.776444113,9306653.221974071,15496604.646441791,10150693.052450838,21746566.05691554,43810954.9753162,20628874.257689435,6.889473684210526,6.135087719298245,5.935483870967741,1.4210526315789471,3.982456140350877,4.709677419354839,1.4259175983309544,4.975347040951103,5.865115835762281,38.918052631578945,40.531929824561395,38.80338709677419,78.0
Patrick Duffy,25.761,47,46,1974,1989,1989,2004,2004,2021,15,10,21,1516666.6666666667,3831250.0,4467261.904761905,1235218.1543714814,2871608.0534258154,8399409.591806421,1259267.9555555554,2439859.225,4197562.23809524,6.133333333333331,5.64,6.300000000000001,4.066666666666666,2.0,8.428571428571429,6.932692278056355,3.63318042491699,16.235092586508923,8.286866666666667,11.175300000000002,10.727380952380951,78.0
Mark Harmon,32.989,45,45,1974,1988,1988,2003,2003,2019,17,23,5,4411668.797953964,8462334.593572784,7028043.478260869,3841834.727275015,14415743.90080654,8214759.072031949,9166802.3403133,15296668.24409263,5925364.653804349,6.311764705882353,5.9913043478260875,6.640000000000001,4.352941176470588,5.173913043478261,3.2,4.639233918383613,10.789093421692288,3.4292856398964497,30.894647058823537,31.028956521739133,32.4494,78.0
Mia Farrow,18.077,58,67,1964,1983,1983,2002,2002,2022,23,29,15,4896602.958937199,9974967.19348659,24248410.18518518,3888854.129580496,7681555.962459678,29206248.74424856,9622724.179528989,8964117.106321841,21946558.218333337,6.569565217391303,6.524137931034483,6.473333333333333,1.2173913043478262,6.931034482758621,4.933333333333334,1.317326731090706,20.11849558110861,7.02819717676984,15.661478260869568,16.383241379310345,15.76826666666667,78.0
James Caan,31.978,60,131,1963,1983,1983,2003,2003,2023,40,41,50,8314092.027217125,14265715.508913256,13872440.079266056,5969931.498695581,19207719.91575208,20954091.966442548,28961559.9110474,25988076.42511375,32676014.74779817,6.459999999999999,6.241463414634147,6.234000000000001,7.075,3.3902439024390243,5.58,17.52196835404059,4.4055289473984,10.607714174128184,27.983574999999995,28.301268292682924,29.64212,78.0
Lynda Carter,31.625,46,43,1975,1990,1990,2005,2005,2021,18,13,13,5893087.121212121,6565428.321678321,28272290.209790204,3642477.987925107,3802903.7178150127,51245700.13843206,9321935.234848484,9145509.012674823,35690719.50262237,6.866666666666667,6.03076923076923,5.946153846153846,4.944444444444445,6.0,17.846153846153847,11.587695688014277,13.66635396765468,35.9440722701386,15.181444444444445,15.423461538461538,22.06976923076923,78.0
Scott Baio,31.244,46,31,1976,1991,1991,2006,2006,2022,14,11,6,1422172.6190476192,4248800.505050505,3634143.518518518,1653455.502978029,9859151.680998825,2030823.6105443044,2962866.7351190476,3405857.092171717,2084048.7175925928,6.378571428571428,5.272727272727273,5.233333333333333,1.8571428571428572,2.0,2.8333333333333335,2.9242127843512455,2.088931871468374,2.1147629234082532,13.656214285714285,16.438000000000002,17.32483333333333,78.0
Kathleen Turner,34.939,41,63,1981,1994,1994,2007,2007,2022,26,22,15,12545925.18761726,8901310.975609755,10221138.211382112,13398504.294282954,15454301.65700262,16102358.158489106,47123327.68490072,20188231.886225052,37998106.29918699,6.515384615384615,6.077272727272727,6.453333333333333,12.26923076923077,5.636363636363637,8.0,30.8676550806425,7.3518424069657184,16.677329922182786,20.52557692307692,19.20722727272727,18.163400000000003,78.0
Cybill Shepherd,29.84,52,59,1971,1988,1988,2005,2005,2023,13,23,23,1963218.9882189888,3081913.4351743045,1537654.230317274,1442770.2506477872,5090792.26126623,2346261.3079898977,6234723.097063408,2199456.824618095,2081406.1642920084,6.06153846153846,6.065217391304348,6.07391304347826,1.8461538461538465,3.0,9.08695652173913,3.034320449740926,5.579465456708975,15.893430536404056,28.433923076923072,28.725652173913044,28.580652173913045,78.0
Tommy Chong,15.832,45,53,1978,1993,1993,2008,2008,2023,19,10,24,5057236.842105263,4507083.333333333,12635937.5,4689032.17495524,2222307.242297218,29073452.531301543,22433345.96901528,14241710.850201612,70152498.5593918,6.0,5.59,6.058333333333334,4.842105263157895,10.0,6.25,5.122326341303764,9.055385138137416,5.666053888436525,7.468736842105264,7.5078,7.8215,78.0
Phyllis Diller,16.81,101,55,1920,1953,1953,1986,1986,2021,2,19,34,3803125.0,3162736.8421052634,4636566.176470588,3703125.0,3704163.505145687,20256301.149209324,12946865.46875,9639465.657894736,13378665.25735294,3.8,5.973684210526318,6.311764705882353,5.5,8.105263157894736,5.852941176470588,2.5,8.583305318693133,5.347524732177092,0.6,7.495842105263159,8.197941176470588,78.0
Nick Nolte,37.076,50,91,1972,1988,1988,2004,2004,2022,20,33,38,16012518.115942026,23262565.876152832,32772001.334858887,3360110.522355683,23057718.732274104,29350128.408008125,40562270.70018117,41263055.46640316,67776390.94841723,6.305000000000001,6.20909090909091,6.213157894736841,5.2,3.3333333333333335,9.447368421052632,10.146920715172657,12.588274165454392,29.83171869744037,37.9094,36.32299999999999,36.85763157894737,78.0
Huey Lewis,26.186,44,19,1978,1992,1992,2006,2006,2022,5,8,6,9359500.0,14106015.625,5822812.5,4820250.0,25241444.154826805,2519070.330902107,97434003.3,15334555.859375,26515063.625,7.68,6.15,7.3,15.0,8.875,5.333333333333333,16.923356641044943,7.991206104212305,5.497474167490214,12.9258,18.44525,12.809,77.87123797211031
Timothy Busfield,19.129,41,38,1981,1994,1994,2007,2007,2022,12,20,6,5659895.833333333,3592500.0,37500.0,6874542.815448964,6703526.823620534,26516.50429449553,30621351.520833332,11895215.55625,1131.8854166666667,5.766666666666666,5.340000000000001,6.583333333333335,4.25,5.5,6.333333333333333,5.818433351570392,11.863810517704673,2.2110831935702664,24.691166666666664,17.119949999999996,17.6965,77.79307199503717
Dean Martin,27.492,72,107,1949,1973,1973,1997,1997,2021,68,23,16,1201522.9238754327,1306716.1125319689,530735.294117647,2651318.9744726927,3559588.033445838,121543.33030597982,5068976.250284745,6428763.898380223,1909632.1544117648,6.572058823529411,7.28695652173913,6.8062499999999995,3.161764705882353,15.782608695652174,18.6875,6.605724554188825,22.623490142729644,39.97142534048542,19.601191176470586,19.949521739130436,15.932625000000002,77.69025121432931
Hrithik Roshan,15.435,43,37,1980,1994,1994,2008,2008,2023,4,16,17,2690148.958333333,3502838.671875,6355609.558823529,1214033.5639556292,2890021.868136422,4388907.364073167,9344160.552083332,11781154.352864582,25608446.729166664,5.499999999999999,5.89375,6.582352941176471,8.0,1.5625,3.235294117647059,2.23606797749979,3.4635377506243525,6.3387641378937385,23.142,22.658062499999996,21.37441176470588,77.4211508702972
Jay Leno,16.469,46,104,1977,1992,1992,2007,2007,2023,11,42,51,8867197.339246122,27640888.114595424,10186792.443806792,5869716.630513808,27780732.64155763,10763795.33805726,26360775.38691796,81732613.82718737,28838406.198110946,6.045454545454544,6.488095238095238,6.6647058823529415,10.090909090909092,24.071428571428573,14.568627450980392,13.62787614650437,21.051402913484186,15.962277715940637,12.449454545454545,15.75645238095238,13.514411764705883,77.3654771962639
Chris Penn,24.764,41,57,1979,1992,1992,2005,2005,2020,15,36,6,7843635.396825396,12492939.417989422,5128977.380952381,5264979.158655664,14812612.676848402,3684846.395127938,18115915.099682536,31697454.250115737,14062989.304761903,6.066666666666666,5.7555555555555555,6.849999999999999,3.8666666666666663,6.222222222222222,15.666666666666666,2.246973272847029,6.9406656385517405,15.574195181631556,26.376666666666665,26.168000000000003,17.891333333333332,77.26166173005046
Joan Rivers,15.34,72,62,1951,1975,1975,1998,1998,2023,3,18,41,10837500.0,7526388.888888889,17013719.51219512,11437452.185692403,8587588.840807728,40568481.11647953,61745371.8125,46531580.020833336,101457850.11128049,6.5,6.1611111111111105,6.724390243902438,9.333333333333334,25.77777777777778,19.51219512195122,7.760297817881877,33.036268883280314,28.379073319939693,5.208,10.786333333333332,8.659365853658537,77.25122064593202
Frank Sinatra,17.847,82,148,1941,1968,1968,1995,1995,2023,75,37,34,1428556.0185185184,3052572.683397682,881585.0641923437,1245026.7117453052,11196722.176823298,147507.6696851057,4406473.763174602,12917648.769626765,3448041.992997199,6.806666666666666,7.375675675675675,7.500000000000001,5.52,14.756756756756756,20.235294117647054,13.603293718802076,24.29704175676582,38.172255726724295,11.655866666666668,11.157162162162162,11.105647058823529,77.21500006949574
Treat Williams,18.25,48,96,1975,1991,1991,2007,2007,2023,30,35,31,6183575.1135135135,10282217.071943372,5407517.863993026,7899586.984102246,18110316.51604371,6803956.627742608,30367861.949549552,20397425.55247748,17618076.555143856,6.313333333333333,5.477142857142857,6.009677419354838,20.3,2.8285714285714287,4.064516129032258,54.39555741663712,4.632097422400812,3.0153958053036893,19.4971,19.810828571428573,19.30996774193548,77.213824818065
Robert Plant,17.5,47,22,1976,1991,1991,2006,2006,2023,3,7,12,8474.0625,53671.9494047619,141241.953125,0.0,71464.13402287275,268146.0767682319,56250000.0,7172619.047619047,7500000.000000001,8.1,8.185714285714287,7.675000000000001,43.666666666666664,11.0,11.583333333333334,42.35039026450117,13.501322686526468,14.482508607128654,9.872,7.118857142857143,8.42375,77.01778756481112
Rhea Perlman,19.312,51,64,1972,1989,1989,2006,2006,2023,19,25,20,3777456.140037594,6281713.650714287,14870874.70892857,2285345.09273054,6876447.808692647,33618704.33843487,34704934.24404762,28456437.92964286,130417064.70550594,6.310526315789475,5.900000000000001,6.27,12.421052631578949,7.28,8.2,15.92851064988644,9.3403211936207,6.1773780845922,16.68163157894737,17.25524,19.5368,77.0
David Carradine,21.391,55,179,1965,1983,1983,2001,2001,2020,38,77,64,1685052.380154207,1897508.065183224,5184338.798765924,1780655.5508831206,2380089.4661170864,10284438.389926575,4404024.872454324,4395242.164808919,11563253.67792098,6.057894736842106,4.851948051948051,5.153125,2.789473684210526,2.168831168831169,5.046875,4.91055734180981,2.969116346758231,8.679051084904097,24.668236842105262,23.724389610389608,25.28790625,77.0
James Brolin,42.967,59,107,1963,1982,1982,2001,2001,2022,24,46,37,4397503.063725491,6982153.132992324,17070844.59459459,2204612.8230458666,6263052.484041124,33095630.96610651,15876981.579370916,19734980.69119779,41204422.21568627,6.191666666666666,5.321739130434783,5.883783783783784,5.625,3.739130434782609,5.216216216216216,8.225025329241648,8.522182774609819,7.067761353345565,29.66604166666666,26.82730434782608,31.648702702702707,77.0
Cheech Marin,23.403,45,103,1978,1993,1993,2008,2008,2023,29,41,33,13912032.99276288,20937580.472749177,29651052.74971942,7640815.710113638,21582789.6232949,49787996.26843099,41008481.17491485,77364446.94301416,89955895.05536851,6.086206896551724,5.914634146341464,6.248484848484848,8.241379310344827,5.853658536585366,10.515151515151516,11.99613493046476,5.770238933252017,27.46140124448089,17.190310344827584,17.594926829268292,16.618151515151514,77.0
Jane Seymour,24.632,84,112,1939,1967,1967,1995,1995,2023,4,43,65,3987611.111111111,1770845.284237726,3485247.435897436,3179056.0691407667,1760374.7689177846,7817470.529478063,24656082.683333337,8052522.06375969,8335047.578461539,6.375,6.258139534883721,5.984615384615385,17.75,12.116279069767442,4.846153846153846,15.514106484100203,33.70819326412234,8.341242794748679,5.070749999999999,18.46648837209302,17.844846153846152,77.0
Gary Cooper,19.816,91,150,1925,1954,1954,1984,1984,2016,113,19,18,678398.6910029498,853456.6885964912,3276656.25,616812.0002223911,759592.4432251309,7211211.952117298,1355570.2638274336,1251212.9132401317,3889649.437065972,6.455752212389379,6.957894736842104,6.527777777777777,5.115044247787611,9.578947368421051,25.0,10.958289554204814,11.53172187569066,22.395436042987768,16.740345132743364,17.28836842105264,12.526166666666668,77.0
Ava Gardner,22.662,78,87,1941,1967,1967,1993,1993,2019,58,17,12,1707365.1635720602,3105846.1538461545,773276.9230769231,3070849.352883302,3370705.9878291152,221091.31102476845,2247117.687991821,8047350.049208145,1746108.0384615385,6.346551724137932,6.2,6.908333333333332,8.482758620689655,6.117647058823529,12.416666666666666,15.1216234524699,8.013828878083013,12.82873294167779,15.63451724137931,18.18435294117647,15.3095,77.0
Lloyd Bridges,34.483,66,152,1936,1958,1958,1980,1980,2002,85,28,39,1544612.3680241331,2145979.2582417578,6437130.604865221,687208.7480326311,2255016.497533601,9920162.70941064,3985715.052669683,4130066.09793956,18105731.712919146,6.219999999999999,6.2,6.4282051282051285,6.823529411764706,1.3571428571428572,4.564102564102564,6.287572187564993,3.0380243311623905,8.906335606645339,16.115847058823533,15.871071428571431,15.443999999999996,77.0
Willem Dafoe,57.546,43,177,1980,1994,1994,2008,2008,2023,26,57,94,20806675.35632754,31263438.06191285,29960448.315923143,14715215.35194581,48863522.27660887,41039424.706748016,48145546.52959057,113073190.15014146,99729594.92774533,6.63846153846154,6.378947368421053,6.611702127659575,5.153846153846154,5.017543859649122,5.319148936170213,11.941177327899096,8.97656056523932,14.645609875911362,60.35934615384615,57.834,52.73345744680851,77.0
James Woods,29.243,51,121,1972,1989,1989,2006,2006,2023,36,65,20,11858899.97194164,25773451.748251747,23786863.88888889,4308845.1022382965,26125120.298924483,33093130.687802207,17458338.29629629,39231618.13659674,32254590.3090909,6.5777777777777775,6.356923076923078,6.45,5.361111111111111,6.7846153846153845,9.95,6.848165925502235,13.24850332062782,13.294641777799054,29.336,27.496338461538464,27.12095,77.0
James Stewart,18.048,87,152,1934,1963,1963,1992,1992,2021,85,47,20,768938.1766817498,725623.2333333335,162885.46923076923,1760552.7752359195,1400654.4859211997,0.0,3872520.7822021097,3548961.342403166,984518.9423076924,6.795294117647059,7.014893617021277,7.0649999999999995,3.5764705882352943,28.106382978723403,30.55,7.299277112617522,50.58812998547975,50.272731177050645,13.234941176470588,13.379765957446804,11.691549999999998,77.0
Bill Paxton,33.034,44,83,1975,1989,1989,2003,2003,2019,20,33,31,14906764.112903228,33925248.452264585,24985288.76170656,4340290.715366744,40048533.51120808,30338819.564675357,65374327.80887097,153398698.40436625,75527600.80385017,6.305,6.245454545454545,6.248387096774194,7.7,2.272727272727273,5.483870967741935,8.444524853418338,3.0577544471316145,6.709987585883115,30.51319999999999,33.21781818181819,31.53045161290323,77.0
Lily Tomlin,19.088,51,79,1972,1989,1989,2006,2006,2023,16,27,36,3609813.596491228,9608958.739441196,7782212.475633525,1810327.6679555292,12657877.686028088,16490816.08581226,17383970.798382677,16238013.735705003,23069182.010904,6.5125,6.7296296296296285,6.822222222222221,2.0625,13.25925925925926,9.305555555555555,3.3997931922397866,20.55091706089769,19.180168352355288,11.764125,11.344111111111111,12.167444444444447,77.0
Peter O'Toole,19.763,62,92,1960,1980,1980,2000,2000,2022,28,37,27,8933973.214285715,8456119.691119693,21007956.34920635,6106183.4451271845,7394061.672646926,42091033.004015006,21480422.09311224,17349612.98339768,59229764.07328042,6.4107142857142865,6.41081081081081,6.185185185185184,3.75,1.4054054054054057,11.37037037037037,9.241308658100632,1.9790723934078716,35.42456580998261,15.25214285714286,14.789135135135137,15.88025925925926,77.0
Barbra Streisand,18.505,58,67,1965,1984,1984,2003,2003,2023,22,13,32,8754393.93939394,8160683.760683764,7668125.000000002,8995262.804138565,13676208.756531335,22458857.635667708,31680044.83636364,15609260.440170946,29235746.77291667,6.795454545454544,6.976923076923077,7.16875,1.9545454545454544,13.076923076923077,20.9375,7.695791487012252,19.534827039306524,42.516127454767094,13.373272727272724,12.095384615384615,11.9434375,76.98597881177389
Joan Van Ark,15.998,45,29,1972,1987,1987,2002,2002,2017,10,13,6,112500.0,64903.84615384616,398437.5,56250.0,70104.16620873888,829634.5322075558,0.0,0.0,0.0,6.01,5.6692307692307695,4.2,28.7,14.23076923076923,6.5,65.76784928823506,39.03086322416747,3.8622100754188224,8.070400000000001,8.256461538461538,9.035333333333334,76.92389701725789
Toby Wallace,14.3,42,21,1981,1994,1994,2008,2008,2023,1,0,20,0.0,,3750008.53125,0.0,,8385252.28733393,0.0,,258758.11875,4.1,,6.529999999999999,4.0,,4.5,0.0,,7.365459931328117,0.6,,13.3638,76.87640709500619
Chip Zien,16.381,43,22,1979,1993,1993,2007,2007,2022,8,8,6,13734895.833333332,26509505.208333332,5173263.888888889,9657505.6632575,26289345.762865856,5936080.74736814,19954154.2421875,49119029.78125,12012727.65625,6.1000000000000005,6.1625,6.6499999999999995,12.625,13.5,25.333333333333332,12.89319103247912,10.246950765959598,32.760070546661254,7.225125,6.707624999999999,6.278666666666666,76.81940418933328
Scott Glenn,52.131,53,89,1970,1987,1987,2004,2004,2023,21,45,22,12926675.475005925,17107058.83913765,24734633.202170957,8782291.196257655,16515517.85610467,30314092.035370935,27355855.13481698,43817434.2511194,63964736.26505256,6.099999999999999,6.162222222222223,6.404545454545455,2.8095238095238093,3.7111111111111112,3.8181818181818183,3.862136684950784,8.402703856424159,2.854603357837742,34.10200000000001,34.74844444444445,32.70309090909091,76.7728686489269
Michele Lee,20.036,53,33,1967,1984,1984,2001,2001,2020,12,16,5,2078125.0,998046.875,8575000.0,2993360.165119627,2270642.8471269947,16712500.0,12190011.489583334,5604969.0859375,38350546.9,6.483333333333334,5.91875,6.5200000000000005,14.0,13.5,22.4,31.986976516492874,34.400218022564914,13.821722034536798,10.050583333333334,9.0529375,6.723000000000001,76.6818311108224
Marilu Henner,30.632,46,69,1977,1992,1992,2007,2007,2023,19,12,38,8173012.318029113,11031427.304964537,7682978.723404259,4892147.406531549,21526594.58938184,24764699.574194703,7295301.647373087,6685548.780843674,5543242.32683604,6.052631578947367,6.008333333333333,6.53421052631579,4.894736842105263,21.166666666666668,3.5789473684210527,8.334422828133713,52.97929364908102,4.362710281147479,17.552315789473685,17.35725,14.102736842105266,76.6702138611918
Mykelti Williamson,47.303,40,62,1982,1995,1995,2008,2008,2022,14,27,21,16891562.5,29398194.444444444,11167023.80952381,12924740.718571458,26498382.297066677,7479186.183250074,82550569.97232144,55749281.66574074,46039959.78154763,6.264285714285715,6.455555555555556,5.780952380952381,7.285714285714286,11.333333333333334,4.428571428571429,6.005099873423915,15.089854330102186,3.07944689794757,17.053857142857137,17.115407407407403,16.91090476190476,76.66972020012076
Madeleine Stowe,26.409,43,34,1978,1992,1992,2006,2006,2021,14,18,2,14535714.285714284,21796875.0,11703125.0,8239042.1778052,18309114.122186147,1078125.0,28653757.404761903,35060812.678240746,21683681.854166668,6.27857142857143,6.461111111111111,7.05,4.428571428571429,6.0,7.0,4.79157423749955,14.594519519326424,7.0,26.348857142857145,26.98655555555555,22.575,76.64933928445316
Burt Young,28.933,50,123,1971,1987,1987,2003,2003,2021,35,43,45,7103421.997642622,8668543.851331646,4066974.0774477455,6825055.303287012,18692550.889078416,3860310.3015649584,39104073.82924329,13745711.656847227,14010378.704194175,6.297142857142856,5.027906976744187,5.971111111111111,6.2,5.023255813953488,7.155555555555556,5.418486873657627,6.0135056219140415,14.392830862860636,32.154142857142865,33.8773023255814,33.32331111111111,76.41108492499002
Judd Omen,14.801,42,13,1980,1994,1994,2008,2008,2022,11,1,1,15692944.055944052,8631769.23076923,13000.0,14007266.477211982,0.0,0.0,28784836.17482517,16664905.153846154,16664905.153846154,5.290909090909091,4.3,6.8,10.0,25.0,0.0,5.892985043869764,0.0,0.0,12.293454545454544,11.256,17.14,76.38763577605866
Kevin Conroy,24.154,42,40,1978,1992,1992,2006,2006,2020,8,10,22,842881.9444444445,1183333.3333333335,1479166.6666666667,23533.75297174646,1638974.809423844,1454233.0525207338,422807.4626736111,841925.8083333333,657031.3611111111,5.3374999999999995,7.25,6.877272727272726,5.5,0.3,3.909090909090909,5.361902647381804,0.4582575694955839,5.930729611018214,13.27075,13.3489,16.82840909090909,76.38261358497094
Frankie Avalon,15.233,64,40,1957,1978,1978,1999,1999,2021,28,7,5,2430267.8571428573,7983055.555555557,783333.3333333333,2636016.415415475,17199367.926662877,877601.9514479131,13707961.171875,23585351.20535714,8130612.0,5.432142857142858,6.642857142857143,7.139999999999999,6.142857142857143,9.285714285714286,22.6,14.742344952343148,7.477858473315658,19.663163529808728,8.561035714285714,9.340428571428571,10.1886,76.24747765377658
